source_file,operator_ref,operator_name,line_name,line_description,price_id,amount_gbp
SWWD_3011_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196391210734403.xml,SWWD,Go South Coast,Go South Coast 3011 Inbound,City Centre - Old Sarum,price_band_1.9@ChildSingle,1.9
SWWD_3366_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196395757701610.xml,SWWD,Go South Coast,Go South Coast 3366 Outbound,South Wilts Grammar School - Idmiston,price_band_3.6@ChildReturn,3.6
SVCT_5272_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196405677385161.xml,SVCT,Go South Coast,Go South Coast 5272 Inbound,Ryde - Ventnor,price_band_2.4@ChildSingle,2.4
WDBC_1821_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196380870295753.xml,WDBC,Go South Coast,Go South Coast 1821 Inbound,Bournemouth - Burton,price_band_3.4@ChildReturn,3.4
WDBC_1821_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196381060424746.xml,WDBC,Go South Coast,Go South Coast 1821 Outbound,Bournemouth - Burton,price_band_3.7@ChildReturn,3.7
SWWD_3125_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196392807183154.xml,SWWD,Go South Coast,Go South Coast 3125 Inbound,South Wilts Grammar School - Hindon,price_band_2.6@ChildSingle,2.6
WDBC_1806_Outbound_AdultSingle_d46597a9-440e-4c13-b49a-76a3986683d1_639196379983275624.xml,WDBC,Go South Coast,Go South Coast 1806 Outbound,Bournemouth - Wimborne,price_band_2.9@AdultSingle,2.9
WDBC_2906_Inbound_AdultSingle_2f1f0c04-770d-4707-ab06-213c5a798ad7_639196387940285165.xml,WDBC,Go South Coast,Go South Coast 2906 Inbound,Poole - Ringwood,price_band_1.0@AdultSingle,1.0
DAMY_6307_Inbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406414235561.xml,DAMY,Go South Coast,Go South Coast 6307 Inbound,Blandford - Shaftesbury,price_band_1.9@ChildSingle,1.9
WDBC_1821_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196381044342869.xml,WDBC,Go South Coast,Go South Coast 1821 Outbound,Bournemouth - Burton,price_band_2.2@ChildSingle,2.2
BLUS_4007_Inbound_AdultSingle_eed5e2e8-c472-41af-825e-db09ec887334_639196401343327999.xml,BLUS,Go South Coast,Go South Coast 4007 Inbound,Lordshill - Sholing,price_band_1.0@AdultSingle,1.0
WDBC_1017_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196372599574249.xml,WDBC,Go South Coast,Go South Coast 1017 Inbound,Poole - Bournemouth,price_band_3.0@AdultSingle,3.0
WDBC_1789_Inbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379325905462.xml,WDBC,Go South Coast,Go South Coast 1789 Inbound,Bournemouth School for Girls - Lymington,price_band_5.9@ChildReturn,5.9
TDTR_7180_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196409531579251.xml,TDTR,Go South Coast,Go South Coast 7180 Outbound,Marlborough - Ludgershall,price_band_2.6@AdultSingle,2.6
WDBC_6701_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196407355147956.xml,WDBC,Go South Coast,Go South Coast 6701 Outbound,Queen Elizabeth's School - Kinson,price_band_4.7@ChildReturn,4.7
WDBC_1786_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379218850155.xml,WDBC,Go South Coast,Go South Coast 1786 Outbound,Park Gates - Bournemouth School for Girls,price_band_3.2@ChildReturn,3.2
SWWD_3029_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196391480317502.xml,SWWD,Go South Coast,Go South Coast 3029 Outbound,Salisbury - Shaftesbury,price_band_3.6@ChildReturn,3.6
SWWD_3108_Outbound_ChildSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196392478885861.xml,SWWD,Go South Coast,Go South Coast 3108 Outbound,Salisbury - Zouch Estate,price_band_2.1@ChildSingle,2.1
WDBC_6043_Outbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196406279242469.xml,WDBC,Go South Coast,Go South Coast 6043 Outbound,County Gates - Parkstone Grammar School,price_band_3.5@AdultSingle,3.5
SWWD_3266_Outbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196394203616363.xml,SWWD,Go South Coast,Go South Coast 3266 Outbound,South Wilts Grammar School - Idmiston,price_band_5.7@AdultReturn,5.7
WDBC_2906_Outbound_ChildReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196388242674616.xml,WDBC,Go South Coast,Go South Coast 2906 Outbound,Poole - Ringwood,price_band_4.6@ChildReturn,4.6
WDBC_1806_Inbound_AdultReturn_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196379860696326.xml,WDBC,Go South Coast,Go South Coast 1806 Inbound,Bournemouth - Wimborne,price_band_4.7@AdultReturn,4.7
SWWD_3886_Inbound_AdultSingle_a9f4b9e2-e9ea-4456-80e3-47fe03b77367_639196400856954795.xml,SWWD,Go South Coast,Go South Coast 3886 Inbound,St Peters Place  - Burgate School,price_band_2.2@AdultSingle,2.2
