source_file,service_ref,line_ref,operator_ref,journey_code,departure_time,days_of_week,stop_count
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ163,05:52:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ164,06:22:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ169,06:52:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ170,07:22:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ171,07:52:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ208,08:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ183,08:33:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ184,08:53:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ185,09:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ186,09:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ4,09:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ5,09:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ6,10:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ7,10:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ8,10:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ9,10:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ10,11:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ11,11:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ12,11:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ13,11:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ14,12:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ15,12:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ16,12:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ17,12:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ18,13:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ19,13:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ20,13:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ21,13:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ22,14:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ23,14:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ24,14:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ25,14:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ26,15:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ27,15:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ28,15:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ29,15:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ30,16:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ31,16:28:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ32,16:43:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ33,16:58:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ212,17:13:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ245,17:26:00,Sunday,28
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ156,17:40:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ157,18:00:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ158,18:20:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ159,18:40:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ160,19:00:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ175,19:22:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ176,19:47:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ177,20:17:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ214,20:47:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ215,21:17:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ230,21:40:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ151,22:10:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ152,22:40:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ153,23:10:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ154,23:40:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ246,00:10:00,Sunday,28
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ155,00:40:00,Sunday,54
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ255,01:08:00,Sunday,29
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ261,02:15:00,Sunday,26
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ256,02:08:00,Sunday,29
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ262,03:15:00,Sunday,26
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ257,03:08:00,Sunday,29
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ258,04:08:00,Sunday,29
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ467,04:32:00,Sunday,12
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ500,04:45:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ501,05:15:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ502,05:45:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ503,06:15:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ504,06:45:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ505,07:15:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ468,07:58:00,Sunday,12
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ519,07:45:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ520,08:05:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ521,08:25:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ469,08:45:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ470,09:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ471,09:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ472,09:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ473,09:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ474,10:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ475,10:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ476,10:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ477,10:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ478,11:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ479,11:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ480,11:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ481,11:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ482,12:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ483,12:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ484,12:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ485,12:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ486,13:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ487,13:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ488,13:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ489,13:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ490,14:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ491,14:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ492,14:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ493,14:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ494,15:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ495,15:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ496,15:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ497,15:47:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ498,16:02:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ499,16:17:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ525,16:32:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ526,16:50:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ511,17:10:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ512,17:30:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ513,17:50:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ514,18:10:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ506,18:35:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ507,19:00:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ508,19:30:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ509,20:00:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ510,20:30:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ515,21:00:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ516,21:30:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ517,22:00:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ518,22:30:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ522,23:05:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ523,23:35:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ524,00:05:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ527,00:35:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ461,01:35:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ462,02:35:00,Sunday,34
BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,BLUS,VJ463,03:35:00,Sunday,34
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ3,04:15:00,Monday|Tuesday|Wednesday|Thursday|Friday,26
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ189,04:47:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ190,05:17:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ213,05:37:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ191,05:57:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ192,06:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ211,06:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ210,06:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ209,06:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ207,06:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ206,07:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ205,07:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ195,07:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ139,07:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ140,07:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ141,07:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ142,08:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ143,08:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ144,08:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ203,08:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ196,08:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ200,08:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ34,09:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ35,09:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ36,09:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ37,09:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ38,09:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ39,09:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ40,10:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ41,10:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ42,10:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ43,10:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ44,10:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ45,10:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ46,11:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ47,11:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ48,11:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ49,11:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ50,11:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ51,11:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ52,12:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ53,12:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ54,12:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ55,12:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ56,12:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ57,12:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ58,13:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ59,13:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ218,13:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ236,13:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ193,13:42:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ194,13:52:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ232,14:02:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ197,14:12:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ198,14:22:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ231,14:32:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ220,14:40:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ219,14:48:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ178,14:56:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ179,15:06:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,BLUS,VJ180,15:16:00,Monday|Tuesday|Wednesday|Thursday|Friday,55
