operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
WDBC,82,2026-07-20T14:07:43.066+05:45,2026-07-20T19:35:56.000+05:45,1645,50.760876,-1.537172,,17179882773,49856,,,,,,,,,,10,115.6,3.1657190635451506
BLUS,18,2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:21.000+05:45,1245,50.920978,-1.431693,323,17179882781,50961,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ410,2026-07-21T19:57:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,34,51120,159,10,138.6,2.940955284552847
BLUS,61,2026-07-20T14:15:44.573+05:45,2026-07-20T19:41:19.000+05:45,273,50.914768,-1.397803,31,17179882783,50179,BODS_PH1121126_563_20260601_15.xml,PH1121126:563,BLUS:PH1121126:563:61,VJ4,2026-07-21T21:12:00.000+05:45,Saturday,25,55620,5441,12,127.66666666666667,2.940955284552847
BLUS,N18,2026-07-20T14:24:02.310+05:45,2026-07-20T09:11:31.000+05:45,1803,50.906859,-1.403564,,17179882785,12391,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,VJ255,2026-07-21T01:08:00.000+05:45,Sunday,29,69780,57389,16,121.9375,2.940955284552847
SWWD,R14,2026-07-20T14:08:16.251+05:45,2026-07-20T19:37:05.000+05:45,3835,51.055247,-1.807559,,17179882796,49925,,,,,,,,,,16,152.875,3.5063780260707635
WDBC,5,2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:32.000+05:45,1700,50.769023,-1.901499,90,17179882800,52532,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,18,2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:07.000+05:45,2264,50.720057,-1.890878,321,17179882807,51907,,,,,,,,,,13,142.6153846153846,3.1657190635451506
BLUS,1,2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:31.000+05:45,1812,50.959618,-1.397855,218,17179882817,52711,BODS_PH1121126_204_20260601_117.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ119,2026-07-21T20:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,42,52800,89,11,159.9090909090909,2.940955284552847
TDTR,17,2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:41.000+05:45,516,51.565097,-1.784854,52,17179882822,50141,,,,,,,,,,5,126.0,3.189354473386184
WDBC,C,2026-07-20T13:54:26.649+05:45,2026-07-20T13:06:28.000+05:45,1532,50.747141,-1.722489,,17179882827,26488,,,,,,,,,,17,123.05882352941177,3.1657190635451506
SWWD,25,2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:18.000+05:45,2728,51.0855,-2.281135,175,17179882835,50178,,,,,,,,,,4,85.25,3.5063780260707635
BLUS,18,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:08.000+05:45,1246,50.907442,-1.34258,42,17179882837,51908,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ128,2026-07-21T20:07:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,51720,188,10,138.6,2.940955284552847
TDTR,5,2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:28.000+05:45,2773,51.562481,-1.746561,295,17179882840,52528,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,50,2026-07-20T14:21:32.985+05:45,2026-07-20T17:47:04.000+05:45,1409,50.6099,-1.962524,,17179882850,43324,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,17,2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:39.000+05:45,1193,50.730802,-1.953244,,17179882860,50799,,,,,,,,,,14,137.14285714285714,3.1657190635451506
BLUS,18,2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:49.000+05:45,1238,50.903481,-1.402697,,17179882866,51769,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ128,2026-07-21T20:07:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,51720,49,10,138.6,2.940955284552847
BLUS,1,2026-07-20T14:16:34.526+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,17179882884,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
WDBC,25,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:19.000+05:45,2270,50.752963,-1.975707,8,17179882909,52339,,,,,,,,,,10,138.6,3.1657190635451506
WDBC,m2,2026-07-20T14:23:12.551+05:45,2026-07-20T20:07:57.000+05:45,1764,50.724424,-1.968855,232,17179882914,51777,,,,,,,,,,15,108.66666666666667,3.1657190635451506
TDTR,5,2026-07-20T14:31:29.596+05:45,2026-07-20T20:08:38.000+05:45,2734,51.596988,-1.806453,,17179882918,51818,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,m2,2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:51.000+05:45,1769,50.72471,-1.965719,306,17179882920,51531,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,6,2026-07-20T14:10:45.897+05:45,2026-07-20T16:03:07.000+05:45,245,50.781369,-1.955091,,17179882944,37087,,,,,,,,,,9,124.11111111111111,3.1657190635451506
WDBC,13A,2026-07-20T14:00:32.028+05:45,2026-07-20T00:56:00.000+05:45,1677,50.718488,-1.874842,,17179882945,69060,,,,,,,,,,18,115.44444444444444,3.1657190635451506
SWWD,650,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:43.000+05:45,1324,51.078183,-1.772662,199,17179882963,51223,,,,,,,,,,13,94.92307692307692,3.5063780260707635
BLUS,504,2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:21.000+05:45,1250,50.983882,-1.468025,104,17179882967,51681,BODS_PH1121126_468_20260830_112.xml,PH1121126:468,BLUS:PH1121126:468:504,VJ2,2026-07-21T15:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,11,34500,17181,12,163.5,2.940955284552847
WDBC,10,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:53.000+05:45,2713,50.722794,-1.983773,332,17179882976,50933,,,,,,,,,,14,138.21428571428572,3.1657190635451506
BLUS,11,2026-07-20T14:37:32.762+05:45,2026-07-20T20:21:58.000+05:45,2756,50.908037,-1.408095,,17179882979,52618,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:11,VJ316,2026-07-21T20:18:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,52380,238,8,126.5,2.940955284552847
WDBC,31,2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:24.000+05:45,1508,50.684881,-2.217865,,17179882982,52464,,,,,,,,,,12,133.25,3.1657190635451506
WDBC,60,2026-07-20T14:21:16.548+05:45,2026-07-20T20:06:11.000+05:45,1822,50.696639,-1.9318,351,17179883000,51671,,,,,,,,,,7,106.0,3.1657190635451506
UNIL,U1A,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:48.000+05:45,1208,50.937521,-1.375897,61,17179883016,50328,,,,,,,,,,12,150.58333333333334,1.630769230769231
WDBC,33,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:04.000+05:45,2283,50.71212,-1.896935,,17179883019,52504,,,,,,,,,,7,126.42857142857143,3.1657190635451506
TDTR,842,2026-07-20T14:16:17.784+05:45,2026-07-20T20:01:08.000+05:45,102,51.452117,-2.091914,,17179883021,51368,,,,,,,,,,11,116.81818181818181,3.189354473386184
WDBC,5,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:04.000+05:45,1694,50.727642,-1.865851,122,17179883034,51904,,,,,,,,,,9,145.22222222222223,3.1657190635451506
TDTR,1,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:44.000+05:45,1668,51.546388,-1.749817,108,17179883035,51764,,,,,,,,,,12,131.66666666666666,3.189354473386184
SQ,TW2,2026-07-20T14:36:59.541+05:45,2026-07-20T19:44:30.000+05:45,9502,50.732901,-1.159578,,17179883038,50370,,,,,,,,,,11,106.9090909090909,
SWWD,R4,2026-07-20T14:22:22.800+05:45,2026-07-20T20:07:00.000+05:45,401,51.075598,-1.797154,,17179883047,51720,,,,,,,,,,7,113.57142857142857,3.5063780260707635
SVCT,2,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:32.000+05:45,1616,50.656556,-1.150261,348,17179883054,51632,,,,,,,,,,14,157.0,3.074930362116992
BLUS,NFG,2026-07-20T14:20:26.643+05:45,2026-07-20T20:05:07.000+05:45,1829,50.871506,-1.574837,,17179883064,51607,,,,,,,,,,8,105.5,2.940955284552847
WDBC,38,2026-07-20T14:20:10.021+05:45,2026-07-20T19:48:40.000+05:45,2286,50.847042,-1.791722,,17179883069,50620,,,,,,,,,,16,148.3125,3.1657190635451506
SVCT,203,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:36.000+05:45,1519,50.695478,-1.311336,164,17179883086,51876,,,,,,,,,,6,164.33333333333334,3.074930362116992
UNIL,U6H,2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:09.000+05:45,1222,50.936261,-1.431149,38,17179883099,52269,,,,,,,,,,11,108.18181818181819,1.630769230769231
WDBC,1C,2026-07-20T13:50:18.082+05:45,2026-07-20T19:24:37.000+05:45,2285,50.719214,-1.876191,,17179883102,49177,,,,,,,,,,10,128.0,3.1657190635451506
WDBC,m1,2026-07-20T14:27:21.737+05:45,2026-07-20T20:12:11.000+05:45,1734,50.716877,-1.877587,121,17179883110,52031,,,,,,,,,,13,138.6153846153846,3.1657190635451506
UNIL,U1A,2026-07-20T14:15:28.101+05:45,2026-07-19T22:53:53.000+05:45,1229,50.949512,-1.363613,,17179883114,61733,,,,,,,,,,12,150.58333333333334,1.630769230769231
UNIL,U1C,2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:44.000+05:45,1220,50.931065,-1.400225,108,17179883129,49964,,,,,,,,,,20,114.0,1.630769230769231
SWWD,PR15,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:38.000+05:45,902,51.068746,-1.793259,,17179883131,51878,,,,,,,,,,14,129.71428571428572,3.5063780260707635
SVCT,7,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:35.000+05:45,1652,50.704394,-1.459766,261,17179883132,51215,,,,,,,,,,14,157.28571428571428,3.074930362116992
SWWD,ST,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:23.000+05:45,1323,51.068573,-1.794661,,17179883153,51443,,,,,,,,,,10,126.3,3.5063780260707635
UNIL,U6H,2026-07-20T13:48:38.078+05:45,2026-07-20T13:48:34.000+05:45,1206,50.938535,-1.429147,,17179883154,29014,,,,,,,,,,11,108.18181818181819,1.630769230769231
WDBC,m2,2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:40.000+05:45,1781,50.725931,-1.81129,294,17179883157,52060,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,2,2026-07-20T14:23:12.551+05:45,2026-07-20T20:08:05.000+05:45,1761,50.963864,-1.359986,280,17179883161,51785,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ243,2026-07-21T20:13:00.000+05:45,Sunday,60,52080,295,7,93.0,2.940955284552847
WDBC,m1,2026-07-20T14:02:27.965+05:45,2026-07-20T19:47:06.000+05:45,1724,50.719824,-1.978205,53,17179883168,50526,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,17,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:07.000+05:45,1563,50.910328,-1.401556,347,17179883169,51607,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ368,2026-07-21T20:10:00.000+05:45,Saturday,50,51900,293,14,124.21428571428571,2.940955284552847
WDBC,60,2026-07-20T14:13:15.471+05:45,2026-07-20T19:58:02.000+05:45,1832,50.718117,-1.978431,,17179883174,51182,,,,,,,,,,7,106.0,3.1657190635451506
WDBC,86,2026-07-20T14:07:26.381+05:45,2026-07-20T18:37:32.000+05:45,1534,50.759324,-1.538289,333,17179883183,46352,,,,,,,,,,10,92.5,3.1657190635451506
SWWD,907,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:10.000+05:45,1599,50.977844,-1.676337,94,17179883187,52030,,,,,,,,,,14,140.78571428571428,3.5063780260707635
WDBC,13,2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:35.000+05:45,1630,50.724987,-1.863208,30,17179883199,50495,,,,,,,,,,9,148.33333333333334,3.1657190635451506
WDBC,m2,2026-07-20T14:27:05.255+05:45,2026-07-20T15:45:47.000+05:45,1772,50.727219,-1.841685,,17179883204,36047,,,,,,,,,,15,108.66666666666667,3.1657190635451506
UNIL,U1A,2026-07-20T14:09:56.012+05:45,2026-07-19T22:53:53.000+05:45,1229,50.949512,-1.363613,,17179883210,61733,,,,,,,,,,12,150.58333333333334,1.630769230769231
SWWD,D2,2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:47.000+05:45,1506,50.989833,-1.757263,,17179883211,50267,,,,,,,,,,12,127.75,3.5063780260707635
TDTR,12,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:17.000+05:45,2742,51.564151,-1.786565,328,17179883219,51557,,,,,,,,,,12,118.0,3.189354473386184
SWWD,R1,2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:22.000+05:45,1339,51.046896,-1.785436,350,17179883220,50602,,,,,,,,,,11,114.54545454545455,3.5063780260707635
SVCT,201,2026-07-20T14:07:43.066+05:45,2026-07-20T13:01:43.000+05:45,7101,50.696098,-1.311737,90,17179883230,26203,,,,,,,,,,11,74.18181818181819,3.074930362116992
WDBC,13,2026-07-20T14:22:22.800+05:45,2026-07-20T20:07:03.000+05:45,1630,50.761087,-1.871786,313,17179883245,51723,,,,,,,,,,9,148.33333333333334,3.1657190635451506
SWWD,926,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:51.000+05:45,2708,51.082973,-1.923021,304,17179883246,52551,,,,,,,,,,10,124.6,3.5063780260707635
BLUS,17,2026-07-20T14:13:48.607+05:45,2026-07-20T19:58:38.000+05:45,1561,50.885544,-1.36627,,17179883247,51218,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ1,2026-07-21T19:52:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,50820,398,14,124.21428571428571,2.940955284552847
WDBC,X6,2026-07-20T14:31:13.123+05:45,2026-07-20T20:15:58.000+05:45,1611,50.80507,-1.891251,350,17179883253,52258,,,,,,,,,,7,133.0,3.1657190635451506
BLUS,20,2026-07-20T14:27:21.737+05:45,2026-07-20T20:11:58.000+05:45,227,50.931464,-1.372821,235,17179883255,52018,BODS_PH1121126_507_20260601_103.xml,PH1121126:507,BLUS:PH1121126:507:20,VJ117,2026-07-21T20:05:00.000+05:45,Saturday,16,51600,418,9,136.88888888888889,2.940955284552847
WDBC,24,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:40.000+05:45,1536,50.75978,-1.803092,,17179883259,49840,,,,,,,,,,14,141.71428571428572,3.1657190635451506
BLUS,5,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:53.000+05:45,1810,50.970965,-1.351356,82,17179883268,52553,BODS_PH1121126_200_20260830_120.xml,PH1121126:200,BLUS:PH1121126:200:5,VJ53,2026-07-21T19:45:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,50400,2153,11,145.8181818181818,2.940955284552847
BLUS,7,2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:02.000+05:45,1566,50.921921,-1.459068,104,17179883273,51962,BODS_PH1121126_298_20260718_117.xml,PH1121126:298,BLUS:PH1121126:298:7,VJ36,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,50,51900,62,12,138.91666666666666,2.940955284552847
WDBC,70,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:26.000+05:45,1405,50.735954,-1.783426,113,17179883274,51626,,,,,,,,,,6,173.33333333333334,3.1657190635451506
WDBC,12,2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:17.000+05:45,1689,50.760256,-1.870142,241,17179883275,49757,,,,,,,,,,6,84.0,3.1657190635451506
BLUS,3,2026-07-20T14:08:32.993+05:45,2026-07-20T19:53:15.000+05:45,2747,50.960104,-1.29523,342,17179883286,50895,BODS_PH1121126_202_20260601_129.xml,PH1121126:202,BLUS:PH1121126:202:3,VJ28,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,70,51900,1005,10,127.2,2.940955284552847
SWWD,X5,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:27.000+05:45,1635,51.069603,-1.795402,,17179883295,51567,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,X3,2026-07-20T14:16:17.784+05:45,2026-07-20T20:01:06.000+05:45,1791,50.924377,-1.787005,4,17179883299,51366,,,,,,,,,,18,120.11111111111111,3.1657190635451506
BLUS,18,2026-07-20T14:16:17.784+05:45,2026-07-20T20:01:10.000+05:45,1241,50.90388,-1.402699,,17179883303,51370,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ509,2026-07-21T20:00:00.000+05:45,Sunday,34,51300,70,10,138.6,2.940955284552847
WDBC,1C,2026-07-20T14:26:32.043+05:45,2026-07-20T20:10:59.000+05:45,252,50.73437,-1.786207,,17179883312,51959,,,,,,,,,,10,128.0,3.1657190635451506
WDBC,16,2026-07-20T14:18:14.016+05:45,2026-07-20T20:02:43.000+05:45,1151,50.721363,-1.895168,110,17179883322,51463,,,,,,,,,,13,130.46153846153845,3.1657190635451506
BLUS,19,2026-07-20T14:33:58.243+05:45,2026-07-19T21:56:13.000+05:45,1603,50.941885,-1.4502,,17179883327,58273,BODS_PH1121126_506_20260601_111.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ276,2026-07-21T21:55:00.000+05:45,Sunday,51,58200,73,18,149.22222222222223,2.940955284552847
TDTR,80,2026-07-20T14:35:20.469+05:45,2026-07-20T20:19:55.000+05:45,1573,51.420613,-1.731422,,17179883329,52495,,,,,,,,,,9,136.22222222222223,3.189354473386184
WDBC,13,2026-07-20T13:48:21.594+05:45,2026-07-20T19:33:00.000+05:45,1697,50.762702,-1.876424,303,17179883330,49680,,,,,,,,,,9,148.33333333333334,3.1657190635451506
SVCT,9,2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:18.000+05:45,1310,50.732542,-1.159705,,17179883342,50058,,,,,,,,,,4,125.75,3.074930362116992
WDBC,18,2026-07-20T14:37:49.223+05:45,2026-07-20T20:22:32.000+05:45,2264,50.728163,-1.92702,273,17179883344,52652,,,,,,,,,,13,142.6153846153846,3.1657190635451506
WDBC,18,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:46.000+05:45,2274,50.737636,-1.967584,298,17179883355,49966,,,,,,,,,,13,142.6153846153846,3.1657190635451506
SWWD,R5,2026-07-20T14:06:19.989+05:45,2026-07-20T19:11:31.000+05:45,2726,51.068562,-1.794445,,17179883361,48391,,,,,,,,,,12,139.25,3.5063780260707635
WDBC,26,2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:28.000+05:45,2257,50.753267,-1.968948,73,17179883370,51988,,,,,,,,,,15,113.53333333333333,3.1657190635451506
SWWD,X5,2026-07-20T14:23:29.130+05:45,2026-07-20T13:17:13.000+05:45,1640,51.073266,-1.796221,,17179883382,27133,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,13A,2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:06.000+05:45,1685,50.727509,-1.865467,,17179883386,52626,,,,,,,,,,18,115.44444444444444,3.1657190635451506
WDBC,m1,2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:17.000+05:45,1733,50.718536,-1.874794,301,17179883394,52097,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,19a,2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:36.000+05:45,6945,50.908586,-1.401576,180,17179883398,50616,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,84,14,126.35714285714286,2.940955284552847
UNIL,U1A,2026-07-20T13:56:22.403+05:45,2026-07-20T19:40:54.000+05:45,1203,50.921946,-1.405017,352,17179883403,50154,,,,,,,,,,12,150.58333333333334,1.630769230769231
TDTR,17,2026-07-20T14:26:15.428+05:45,2026-07-20T20:10:56.000+05:45,520,51.565166,-1.784641,78,17179883406,51956,,,,,,,,,,5,126.0,3.189354473386184
SWWD,R1,2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:48.000+05:45,1333,51.058678,-1.794453,178,17179883407,50988,,,,,,,,,,11,114.54545454545455,3.5063780260707635
WDBC,13A,2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:13.000+05:45,1673,50.800642,-1.988471,351,17179883419,51313,,,,,,,,,,18,115.44444444444444,3.1657190635451506
WDBC,30,2026-07-20T14:06:19.989+05:45,2026-07-20T19:10:10.000+05:45,1525,50.612678,-2.453447,,17179883446,48310,,,,,,,,,,14,122.64285714285714,3.1657190635451506
SVCT,2,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:31.000+05:45,1616,50.674454,-1.144287,27,17179883449,52051,,,,,,,,,,14,157.0,3.074930362116992
TDTR,158,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:16.000+05:45,1572,51.528672,-1.786279,28,17179883458,51616,,,,,,,,,,17,136.52941176470588,3.189354473386184
TDTR,13,2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:56.000+05:45,524,51.5484,-1.737439,51,17179883464,50816,,,,,,,,,,9,123.44444444444444,3.189354473386184
DAMY,20,2026-07-20T13:50:01.209+05:45,2026-07-20T16:31:58.000+05:45,2732,50.855958,-2.163726,,17179883465,38818,,,,,,,,,,12,120.41666666666667,3.508187134502923
TDTR,217,2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:31.000+05:45,105,51.425597,-1.729787,84,17179883466,52231,,,,,,,,,,16,87.5625,3.189354473386184
BLUS,18,2026-07-20T14:32:19.323+05:45,2026-07-20T20:16:49.000+05:45,1249,50.911642,-1.420325,161,17179883478,52309,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ395,2026-07-21T20:17:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,35,52320,11,10,138.6,2.940955284552847
SQ,TW4,2026-07-20T14:14:38.419+05:45,2026-07-20T19:19:42.000+05:45,9504,50.705444,-1.501008,,17179883485,48882,,,,,,,,,,6,123.0,
BLUS,1,2026-07-20T14:38:55.083+05:45,2026-07-20T20:23:42.000+05:45,1801,50.913373,-1.402474,205,17179883491,52722,BODS_PH1121126_204_20260601_117.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ119,2026-07-21T20:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,42,52800,78,11,159.9090909090909,2.940955284552847
WDBC,9,2026-07-20T14:29:50.987+05:45,2026-07-20T20:05:01.000+05:45,2265,50.717994,-1.977733,,17179883493,51601,,,,,,,,,,7,87.28571428571429,3.1657190635451506
SQ,TW4,2026-07-20T14:22:06.195+05:45,2026-07-20T19:19:42.000+05:45,9504,50.705444,-1.501008,,17179883498,48882,,,,,,,,,,6,123.0,
WDBC,17,2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:02.000+05:45,1193,50.74456,-1.940083,310,17179883505,50402,,,,,,,,,,14,137.14285714285714,3.1657190635451506
SVCT,TDB,2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:08.000+05:45,1111,50.695685,-1.113465,353,17179883509,51968,,,,,,,,,,18,133.83333333333334,3.074930362116992
WDBC,18,2026-07-20T13:57:28.698+05:45,2026-07-20T19:42:07.000+05:45,2264,50.727967,-1.925201,109,17179883521,50227,,,,,,,,,,13,142.6153846153846,3.1657190635451506
SVCT,1,2026-07-20T14:32:19.323+05:45,2026-07-20T20:17:06.000+05:45,1348,50.755215,-1.314132,,17179883523,52326,,,,,,,,,,13,104.84615384615384,3.074930362116992
BLUS,3,2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:18.000+05:45,2747,50.928499,-1.273394,281,17179883550,50358,BODS_PH1121126_202_20260830_136.xml,PH1121126:202,BLUS:PH1121126:202:3,VJ63,2026-07-21T19:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,40,48900,1458,10,127.2,2.940955284552847
SWWD,X4,2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:04.000+05:45,1335,51.16802,-1.763909,286,17179883568,51424,,,,,,,,,,16,139.125,3.5063780260707635
BLUS,9,2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:03.000+05:45,1808,50.901914,-1.405289,,17179883572,49563,BODS_PH1121126_198_20260718_114.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ132,2026-07-21T19:28:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,48,49380,183,6,118.5,2.940955284552847
WDBC,81,2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:37.000+05:45,1533,50.744309,-1.739873,321,17179883592,50077,,,,,,,,,,9,116.66666666666667,3.1657190635451506
BLUS,14,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:31.000+05:45,255,50.91502,-1.361554,,17179883602,51211,BODS_PH1121126_504_20260718_116.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ117,2026-07-21T20:00:00.000+05:45,Saturday,43,51300,89,5,80.2,2.940955284552847
TDTR,5,2026-07-20T14:09:22.773+05:45,2026-07-20T19:54:03.000+05:45,2703,51.562503,-1.773778,287,17179883615,50943,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,m1,2026-07-20T14:31:29.596+05:45,2026-07-20T20:16:07.000+05:45,1733,50.718423,-1.872569,155,17179883621,52267,,,,,,,,,,13,138.6153846153846,3.1657190635451506
TDTR,1,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:13.000+05:45,2774,51.53864,-1.72902,343,17179883627,50233,,,,,,,,,,12,131.66666666666666,3.189354473386184
TDTR,5,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:22.000+05:45,2737,51.559176,-1.759073,235,17179883632,50782,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,1A,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:47.000+05:45,1691,50.723717,-1.84825,61,17179883649,51107,,,,,,,,,,13,123.84615384615384,3.1657190635451506
BLUS,19,2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:25.000+05:45,6921,50.943356,-1.443906,300,17179883656,51925,BODS_PH1121126_506_20260718_116.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ193,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,51900,25,18,149.22222222222223,2.940955284552847
DAMY,5,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:54.000+05:45,2765,50.644912,-2.389054,51,17179883666,49974,,,,,,,,,,11,139.27272727272728,3.508187134502923
WDBC,m2,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:05.000+05:45,1765,50.722651,-1.900806,105,17179883680,52505,,,,,,,,,,15,108.66666666666667,3.1657190635451506
