operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
WDBC,4,2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:21.000+05:45,1541,50.747168,-1.722497,,8589948911,51681,,,,,,,,,,12,159.08333333333334,3.1657190635451506
BLUS,19a,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:30.000+05:45,6935,50.932526,-1.422153,229,8589948913,52170,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ337,2026-07-21T20:33:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,53280,1110,14,126.35714285714286,2.940955284552847
BLUS,19a,2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:51.000+05:45,6939,50.899034,-1.356701,,8589948934,51591,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,891,14,126.35714285714286,2.940955284552847
BLUS,13,2026-07-20T13:58:18.490+05:45,2026-07-20T19:43:08.000+05:45,260,50.900004,-1.377308,274,8589948937,50288,BODS_PH1121126_503_20260830_119.xml,PH1121126:503,BLUS:PH1121126:503:13,VJ113,2026-07-21T19:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,31,49920,368,14,130.21428571428572,2.940955284552847
BLUS,539,2026-07-20T14:01:38.270+05:45,2026-07-20T12:50:55.000+05:45,2754,50.861011,-1.430737,151,8589948945,25555,BODS_PH1121126_243_20260328_108.xml,PH1121126:243,BLUS:PH1121126:243:539,VJ6,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,33900,8345,16,152.75,2.940955284552847
BLUS,1,2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:15.000+05:45,1248,50.902755,-1.404627,88,8589948947,52575,BODS_PH1121126_204_20260601_117.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ119,2026-07-21T20:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,42,52800,225,11,159.9090909090909,2.940955284552847
UNIL,U6C,2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:40.000+05:45,1228,50.936557,-1.430856,211,8589948950,52000,,,,,,,,,,16,129.75,1.630769230769231
WDBC,1B,2026-07-20T13:54:59.654+05:45,2026-07-20T19:39:47.000+05:45,238,50.728543,-1.793065,,8589948965,50087,,,,,,,,,,13,118.07692307692308,3.1657190635451506
BLUS,4,2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:13.000+05:45,1807,50.951269,-1.454304,18,8589948971,50833,BODS_PH1121126_201_20260601_113.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ62,2026-07-21T19:30:00.000+05:45,Sunday,47,49500,1333,11,140.45454545454547,2.940955284552847
BLUS,9,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:43.000+05:45,284,50.825222,-1.357975,265,8589948978,50743,BODS_PH1121126_198_20260830_116.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ95,2026-07-21T19:40:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,62,50100,643,6,118.5,2.940955284552847
SWWD,2,2026-07-20T14:05:13.655+05:45,2026-07-20T19:49:58.000+05:45,2725,51.166633,-1.89749,191,8589948986,50698,,,,,,,,,,12,103.41666666666667,3.5063780260707635
BLUS,PRH,2026-07-20T13:52:13.955+05:45,2026-07-20T14:00:53.000+05:45,1632,50.935058,-1.433559,235,8589948994,29753,,,,,,,,,,13,109.6923076923077,2.940955284552847
WDBC,m2,2026-07-20T14:36:43.121+05:45,2026-07-20T18:45:30.000+05:45,2281,50.725397,-1.957151,214,8589949007,46830,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,m2,2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:32.000+05:45,1104,50.725087,-1.844883,244,8589949010,50612,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,6,2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:26.000+05:45,1683,50.741612,-1.890627,310,8589949018,50006,,,,,,,,,,9,124.11111111111111,3.1657190635451506
WDBC,1A,2026-07-20T14:11:02.586+05:45,2026-07-20T19:55:24.000+05:45,239,50.730858,-1.824966,251,8589949024,51024,,,,,,,,,,13,123.84615384615384,3.1657190635451506
TDTR,11,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:11.000+05:45,2735,51.562797,-1.784113,303,8589949027,52511,,,,,,,,,,9,163.0,3.189354473386184
TDTR,159,2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:43.000+05:45,1274,51.531495,-1.785153,,8589949039,52063,,,,,,,,,,7,118.57142857142857,3.189354473386184
SWWD,88,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:26.000+05:45,2727,51.071634,-1.777777,45,8589949040,50246,,,,,,,,,,12,108.66666666666667,3.5063780260707635
SVCT,1,2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:27.000+05:45,1653,50.7175,-1.304146,189,8589949060,52407,,,,,,,,,,13,104.84615384615384,3.074930362116992
SWWD,X5,2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:48.000+05:45,1635,51.069603,-1.795402,92,8589949064,51528,,,,,,,,,,11,153.9090909090909,3.5063780260707635
SWWD,R10,2026-07-20T14:26:15.428+05:45,2026-07-20T18:01:47.000+05:45,2724,51.069698,-1.795636,,8589949066,44207,,,,,,,,,,10,123.7,3.5063780260707635
SWWD,2,2026-07-20T14:38:05.833+05:45,2026-07-20T20:16:54.000+05:45,2725,51.069903,-1.796492,,8589949088,52314,,,,,,,,,,12,103.41666666666667,3.5063780260707635
TDTR,5,2026-07-20T14:31:46.259+05:45,2026-07-20T20:16:26.000+05:45,2779,51.560462,-1.756695,212,8589949089,52286,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,86,2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:33.000+05:45,1643,50.817217,-1.57301,49,8589949104,51873,,,,,,,,,,10,92.5,3.1657190635451506
WDBC,U3,2026-07-20T13:51:07.853+05:45,2026-07-20T19:32:53.000+05:45,1698,50.742869,-1.898511,,8589949124,49673,,,,,,,,,,12,144.83333333333334,3.1657190635451506
WDBC,86,2026-07-20T14:03:17.787+05:45,2026-07-20T19:27:39.000+05:45,1646,50.75964,-1.538545,,8589949126,49359,,,,,,,,,,10,92.5,3.1657190635451506
SVCT,5,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:39.000+05:45,1307,50.698126,-1.294386,,8589949131,49839,,,,,,,,,,17,119.41176470588235,3.074930362116992
WDBC,1A,2026-07-20T14:08:16.251+05:45,2026-07-20T19:52:50.000+05:45,2272,50.737801,-1.773544,57,8589949147,50870,,,,,,,,,,13,123.84615384615384,3.1657190635451506
BLUS,18,2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:50.000+05:45,1564,50.906327,-1.406609,351,8589949150,51590,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ128,2026-07-21T20:07:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,51720,130,10,138.6,2.940955284552847
WDBC,L5,2026-07-20T14:18:47.051+05:45,2026-07-20T13:31:15.000+05:45,1102,50.741575,-2.059525,,8589949184,27975,,,,,,,,,,10,119.6,3.1657190635451506
TDTR,13,2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:29.000+05:45,2706,51.562667,-1.782771,,8589949185,51149,,,,,,,,,,9,123.44444444444444,3.189354473386184
BLUS,19,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:06.000+05:45,6921,50.910722,-1.404294,244,8589949193,49866,BODS_PH1121126_506_20260718_116.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ192,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,50700,834,18,149.22222222222223,2.940955284552847
BLUS,18,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:32.000+05:45,1265,50.924345,-1.454187,32,8589949215,50252,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ188,2026-07-21T19:45:00.000+05:45,Saturday,55,50400,148,10,138.6,2.940955284552847
WDBC,70,2026-07-20T14:05:46.677+05:45,2026-07-20T19:50:40.000+05:45,1913,50.719463,-2.029535,,8589949228,50740,,,,,,,,,,6,173.33333333333334,3.1657190635451506
WDBC,119,2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:11.000+05:45,1547,50.75328,-1.655145,346,8589949241,50651,,,,,,,,,,9,126.11111111111111,3.1657190635451506
WDBC,50,2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:43.000+05:45,1706,50.726671,-1.864652,,8589949263,49783,,,,,,,,,,16,98.9375,3.1657190635451506
BLUS,1,2026-07-20T14:17:24.217+05:45,2026-07-20T20:01:51.000+05:45,1812,50.999274,-1.354424,230,8589949283,51411,BODS_PH1121126_204_20260718_122.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ358,2026-07-21T20:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,51600,189,11,159.9090909090909,2.940955284552847
SWWD,PR7,2026-07-20T14:18:30.473+05:45,2026-07-20T20:02:57.000+05:45,901,51.075451,-1.785226,205,8589949286,51477,,,,,,,,,,23,97.6086956521739,3.5063780260707635
BLUS,504,2026-07-20T14:30:56.689+05:45,2026-07-20T20:15:51.000+05:45,1250,50.940924,-1.457254,151,8589949287,52251,BODS_PH1121126_468_20260830_112.xml,PH1121126:468,BLUS:PH1121126:468:504,VJ2,2026-07-21T15:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,11,34500,17751,12,163.5,2.940955284552847
WDBC,14,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:15.000+05:45,1119,50.744037,-1.945446,38,8589949304,51555,,,,,,,,,,9,119.33333333333333,3.1657190635451506
WDBC,12,2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:03.000+05:45,2282,50.750887,-1.87697,,8589949306,52203,,,,,,,,,,6,84.0,3.1657190635451506
WDBC,30,2026-07-20T14:18:30.473+05:45,2026-07-20T17:48:20.000+05:45,1740,50.646629,-2.267441,165,8589949312,43400,,,,,,,,,,14,122.64285714285714,3.1657190635451506
SVCT,22,2026-07-20T14:33:08.602+05:45,2026-07-20T18:11:45.000+05:45,3803,50.670504,-1.210199,329,8589949316,44805,,,,,,,,,,11,157.36363636363637,3.074930362116992
WDBC,13A,2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:15.000+05:45,1685,50.805307,-1.918146,76,8589949343,49815,,,,,,,,,,18,115.44444444444444,3.1657190635451506
BLUS,2,2026-07-20T14:34:47.568+05:45,2026-07-20T20:19:35.000+05:45,1672,50.964232,-1.363182,100,8589949344,52475,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ89,2026-07-21T20:20:00.000+05:45,Saturday,50,52500,25,7,93.0,2.940955284552847
TDTR,12,2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:03.000+05:45,276,51.56261,-1.781761,,8589949357,52143,,,,,,,,,,12,118.0,3.189354473386184
SVCT,212,2026-07-20T13:52:30.529+05:45,2026-07-20T19:37:08.000+05:45,7103,50.657522,-1.165773,117,8589949372,49928,,,,,,,,,,10,143.3,3.074930362116992
WDBC,6,2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:27.000+05:45,2280,50.741377,-1.887043,71,8589949384,50967,,,,,,,,,,9,124.11111111111111,3.1657190635451506
WDBC,6,2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:09.000+05:45,1264,50.718969,-1.875723,308,8589949385,51969,,,,,,,,,,9,124.11111111111111,3.1657190635451506
SVCT,209,2026-07-20T13:54:10.005+05:45,2026-07-20T19:35:50.000+05:45,7845,50.69457,-1.30189,,8589949389,49850,,,,,,,,,,13,111.76923076923077,3.074930362116992
BLUS,1,2026-07-20T14:34:14.663+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,8589949397,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
WDBC,9,2026-07-20T14:32:35.623+05:45,2026-07-20T20:05:01.000+05:45,2265,50.717994,-1.977733,,8589949405,51601,,,,,,,,,,7,87.28571428571429,3.1657190635451506
SWWD,X7,2026-07-20T14:22:22.800+05:45,2026-07-20T19:48:49.000+05:45,1330,51.07353,-1.795795,,8589949421,50629,,,,,,,,,,10,108.7,3.5063780260707635
WDBC,m1,2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:25.000+05:45,1722,50.718906,-1.875495,309,8589949432,50425,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,927,2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:24.000+05:45,3833,51.004039,-2.129107,58,8589949440,51444,,,,,,,,,,7,96.71428571428571,3.5063780260707635
BLUS,19a,2026-07-20T13:46:59.145+05:45,2026-07-20T19:09:57.000+05:45,6929,50.911583,-1.328395,,8589949455,48297,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ148,2026-07-21T18:56:00.000+05:45,Saturday,49,47460,837,14,126.35714285714286,2.940955284552847
WDBC,m2,2026-07-20T13:49:11.301+05:45,2026-07-20T19:34:00.000+05:45,1767,50.72392,-1.847842,56,8589949458,49740,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,1,2026-07-20T13:49:11.301+05:45,2026-07-20T19:33:53.000+05:45,1800,51.012508,-1.340697,21,8589949463,49733,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,367,11,159.9090909090909,2.940955284552847
TDTR,5,2026-07-20T14:27:05.255+05:45,2026-07-20T20:12:03.000+05:45,2782,51.562538,-1.783485,,8589949473,52023,,,,,,,,,,13,153.76923076923077,3.189354473386184
DAMY,CR9,2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:40.000+05:45,1113,50.715709,-2.434595,286,8589949476,50560,,,,,,,,,,16,119.75,3.508187134502923
WDBC,5,2026-07-20T13:48:21.594+05:45,2026-07-20T19:32:51.000+05:45,1700,50.722136,-1.869982,80,8589949482,49671,,,,,,,,,,9,145.22222222222223,3.1657190635451506
UNIL,U6H,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:43.000+05:45,1222,50.930019,-1.429879,327,8589949484,51943,,,,,,,,,,11,108.18181818181819,1.630769230769231
WDBC,X6,2026-07-20T14:29:34.233+05:45,2026-07-20T20:14:21.000+05:45,1535,50.816225,-1.866158,243,8589949485,52161,,,,,,,,,,7,133.0,3.1657190635451506
BLUS,19a,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:17.000+05:45,6941,50.898924,-1.356859,,8589949486,51857,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,1157,14,126.35714285714286,2.940955284552847
SWWD,X5,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:32.000+05:45,1577,51.18503,-1.783154,176,8589949487,51812,,,,,,,,,,11,153.9090909090909,3.5063780260707635
SVCT,1,2026-07-20T14:21:16.548+05:45,2026-07-20T20:05:43.000+05:45,1520,50.7037,-1.297408,160,8589949488,51643,,,,,,,,,,13,104.84615384615384,3.074930362116992
SVCT,SL,2026-07-20T14:11:02.586+05:45,2026-07-20T19:40:07.000+05:45,1516,50.698234,-1.294618,,8589949489,50107,,,,,,,,,,13,124.0,3.074930362116992
BLUS,538,2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:16.000+05:45,1632,50.905096,-1.479902,241,8589949493,52516,BODS_PH1121126_243_20260718_111.xml,PH1121126:243,BLUS:PH1121126:243:538,VJ5,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,17,33900,18616,15,128.6,2.940955284552847
WDBC,X3,2026-07-20T14:30:23.803+05:45,2026-07-20T20:15:19.000+05:45,1787,50.723075,-1.851329,84,8589949499,52219,,,,,,,,,,18,120.11111111111111,3.1657190635451506
SWWD,927,2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:24.000+05:45,3833,51.002373,-2.18648,137,8589949502,51084,,,,,,,,,,7,96.71428571428571,3.5063780260707635
WDBC,120,2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:25.000+05:45,2751,50.771909,-1.550931,145,8589949510,50185,,,,,,,,,,10,109.3,3.1657190635451506
BLUS,2,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:55.000+05:45,1758,50.969915,-1.350499,177,8589949531,49675,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ300,2026-07-21T19:28:00.000+05:45,Sunday,60,49380,295,7,93.0,2.940955284552847
WDBC,13A,2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:24.000+05:45,1628,50.780537,-1.881877,,8589949551,51024,,,,,,,,,,18,115.44444444444444,3.1657190635451506
SWWD,8,2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:21.000+05:45,1678,51.189736,-1.7417,109,8589949566,51681,,,,,,,,,,13,134.6153846153846,3.5063780260707635
BLUS,18,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:27.000+05:45,1246,50.911445,-1.352063,127,8589949579,51627,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ128,2026-07-21T20:07:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,55,51720,93,10,138.6,2.940955284552847
BLUS,1,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:45.000+05:45,1814,50.958361,-1.399544,36,8589949593,50805,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ118,2026-07-21T19:55:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51000,195,11,159.9090909090909,2.940955284552847
WDBC,m2,2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:40.000+05:45,1781,50.721761,-1.798741,,8589949594,51460,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,15,2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:49.000+05:45,256,50.87331,-1.352269,230,8589949597,50389,BODS_PH1121126_505_20260601_113.xml,PH1121126:505,BLUS:PH1121126:505:15,VJ73,2026-07-21T19:50:00.000+05:45,Sunday,34,50700,311,11,130.8181818181818,2.940955284552847
BLUS,17,2026-07-20T14:20:26.643+05:45,2026-07-20T20:05:03.000+05:45,1552,50.92559,-1.442756,221,8589949600,51603,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ368,2026-07-21T20:10:00.000+05:45,Saturday,50,51900,297,14,124.21428571428571,2.940955284552847
SWWD,907,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:40.000+05:45,1599,50.977833,-1.657174,126,8589949608,52180,,,,,,,,,,14,140.78571428571428,3.5063780260707635
SWWD,8,2026-07-20T14:33:25.124+05:45,2026-07-20T20:17:58.000+05:45,1680,51.21059,-1.513233,111,8589949610,52378,,,,,,,,,,13,134.6153846153846,3.5063780260707635
TDTR,156,2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:40.000+05:45,1275,51.52957,-1.792137,,8589949629,51400,,,,,,,,,,15,148.26666666666668,3.189354473386184
TDTR,17,2026-07-20T14:23:29.130+05:45,2026-07-20T20:08:17.000+05:45,525,51.559778,-1.771729,262,8589949634,51797,,,,,,,,,,5,126.0,3.189354473386184
WDBC,70,2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:31.000+05:45,1404,50.711525,-1.900781,152,8589949635,51151,,,,,,,,,,6,173.33333333333334,3.1657190635451506
WDBC,m2,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:40.000+05:45,1776,50.721749,-1.798804,,8589949659,50320,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,7B,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:48.000+05:45,3827,50.728764,-1.939057,195,8589949663,50928,,,,,,,,,,16,126.3125,3.1657190635451506
SWWD,X4,2026-07-20T13:55:32.745+05:45,2026-07-20T13:29:00.000+05:45,1506,51.070061,-1.806363,,8589949666,27840,,,,,,,,,,16,139.125,3.5063780260707635
SVCT,3,2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:40.000+05:45,1747,50.597628,-1.19711,12,8589949674,52060,,,,,,,,,,8,128.875,3.074930362116992
BLUS,20,2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:39.000+05:45,222,50.904472,-1.403266,,8589949676,52059,BODS_PH1121126_507_20260601_103.xml,PH1121126:507,BLUS:PH1121126:507:20,VJ117,2026-07-21T20:05:00.000+05:45,Saturday,16,51600,459,9,136.88888888888889,2.940955284552847
BLUS,18,2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:52.000+05:45,1246,50.903524,-1.40276,,8589949683,49612,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ508,2026-07-21T19:30:00.000+05:45,Sunday,35,49500,112,10,138.6,2.940955284552847
SVCT,7,2026-07-20T14:21:16.548+05:45,2026-07-20T20:06:07.000+05:45,1650,50.668034,-1.565657,56,8589949693,51667,,,,,,,,,,14,157.28571428571428,3.074930362116992
SVCT,1,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:15.000+05:45,1316,50.715823,-1.304477,186,8589949703,51435,,,,,,,,,,13,104.84615384615384,3.074930362116992
SWWD,X5,2026-07-20T14:11:02.586+05:45,2026-07-20T13:46:41.000+05:45,1136,51.172259,-1.778756,,8589949726,28901,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,16,2026-07-20T13:48:38.078+05:45,2026-07-20T02:08:59.000+05:45,1782,50.717903,-1.978009,,8589949738,73439,,,,,,,,,,13,130.46153846153845,3.1657190635451506
WDBC,1A,2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:03.000+05:45,267,50.72169,-1.874069,23,8589949741,49623,,,,,,,,,,13,123.84615384615384,3.1657190635451506
WDBC,5,2026-07-20T14:34:14.663+05:45,2026-07-20T19:44:04.000+05:45,1263,50.719123,-1.87596,,8589949742,50344,,,,,,,,,,9,145.22222222222223,3.1657190635451506
BLUS,1,2026-07-20T14:06:19.989+05:45,2026-07-20T19:44:49.000+05:45,1759,50.903035,-1.403255,,8589949755,50389,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ396,2026-07-21T19:45:00.000+05:45,Saturday,47,50400,11,11,159.9090909090909,2.940955284552847
SWWD,X4,2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:34.000+05:45,1335,51.160111,-1.760983,11,8589949756,50974,,,,,,,,,,16,139.125,3.5063780260707635
BLUS,17,2026-07-20T14:21:32.985+05:45,2026-07-20T20:06:22.000+05:45,1558,50.930551,-1.43886,338,8589949762,51682,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ368,2026-07-21T20:10:00.000+05:45,Saturday,50,51900,218,14,124.21428571428571,2.940955284552847
DAMY,CR7,2026-07-20T14:32:19.323+05:45,2026-07-20T13:31:03.000+05:45,3819,50.849649,-2.160447,,8589949767,27963,,,,,,,,,,13,110.84615384615384,3.508187134502923
WDBC,50,2026-07-20T14:03:01.130+05:45,2026-07-20T19:47:46.000+05:45,1708,50.692334,-1.933606,229,8589949791,50566,,,,,,,,,,16,98.9375,3.1657190635451506
BLUS,17,2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:24.000+05:45,1550,50.938798,-1.444703,66,8589949811,52464,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ152,2026-07-21T20:20:00.000+05:45,Sunday,53,52500,36,14,124.21428571428571,2.940955284552847
SWWD,987,2026-07-20T14:12:25.550+05:45,2026-07-20T19:56:56.000+05:45,152,51.096135,-1.662173,12,8589949814,51116,,,,,,,,,,11,105.27272727272727,3.5063780260707635
WDBC,ONE,2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:17.000+05:45,3826,50.71856,-1.975517,62,8589949825,50417,,,,,,,,,,9,106.0,3.1657190635451506
WDBC,13A,2026-07-20T14:15:44.573+05:45,2026-07-20T00:56:00.000+05:45,1677,50.718488,-1.874842,,8589949830,69060,,,,,,,,,,18,115.44444444444444,3.1657190635451506
TDTR,1B,2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:39.000+05:45,2784,51.562728,-1.784227,,8589949851,51399,,,,,,,,,,8,116.0,3.189354473386184
WDBC,11,2026-07-20T13:57:12.297+05:45,2026-07-20T19:42:00.000+05:45,1688,50.721441,-1.86737,230,8589949866,50220,,,,,,,,,,8,146.625,3.1657190635451506
SWWD,X2,2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:24.000+05:45,1576,51.239391,-1.974064,342,8589949880,50064,,,,,,,,,,12,134.25,3.5063780260707635
BLUS,9,2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:15.000+05:45,284,50.81811,-1.372545,274,8589949882,51015,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ4,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,41,51900,885,6,118.5,2.940955284552847
TDTR,156,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:04.000+05:45,1275,51.54564,-1.764668,,8589949886,52504,,,,,,,,,,15,148.26666666666668,3.189354473386184
WDBC,17,2026-07-20T14:22:06.195+05:45,2026-07-20T19:58:13.000+05:45,1193,50.717955,-1.977709,,8589949896,51193,,,,,,,,,,14,137.14285714285714,3.1657190635451506
WDBC,m1,2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:51.000+05:45,1771,50.724688,-1.9404,275,8589949900,49851,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,50,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:50.000+05:45,1708,50.680344,-1.949955,,8589949908,51950,,,,,,,,,,16,98.9375,3.1657190635451506
SWWD,R2,2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:40.000+05:45,402,51.072277,-1.788741,212,8589949909,50500,,,,,,,,,,8,85.875,3.5063780260707635
SVCT,SL,2026-07-20T14:18:30.473+05:45,2026-07-19T22:36:21.000+05:45,1402,50.698078,-1.294553,,8589949913,60681,,,,,,,,,,13,124.0,3.074930362116992
SVCT,207,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:34.000+05:45,7847,50.710532,-1.282304,169,8589949918,51754,,,,,,,,,,10,104.6,3.074930362116992
WDBC,1A,2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:41.000+05:45,239,50.719661,-1.870473,,8589949927,52001,,,,,,,,,,13,123.84615384615384,3.1657190635451506
WDBC,1C,2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:46.000+05:45,251,50.723066,-1.794783,201,8589949929,51166,,,,,,,,,,10,128.0,3.1657190635451506
TDTR,5,2026-07-20T14:27:21.737+05:45,2026-07-20T20:12:16.000+05:45,2779,51.561066,-1.745757,26,8589949945,52036,,,,,,,,,,13,153.76923076923077,3.189354473386184
UNIL,U1A,2026-07-20T14:39:11.719+05:45,2026-07-20T20:23:48.000+05:45,1202,50.926428,-1.391869,,8589949946,52728,,,,,,,,,,12,150.58333333333334,1.630769230769231
