operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
TDTR,R24,2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:37.000+05:45,1271,51.529758,-1.79216,,2772,50797,,,,,,,,,,11,127.9090909090909,3.189354473386184
WDBC,m1,2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:54.000+05:45,1730,50.728357,-1.939128,188,2786,50154,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,12,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:33.000+05:45,2763,50.918906,-1.487831,83,2788,52173,BODS_PH1121126_197_20260718_113.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ40,2026-07-21T20:25:00.000+05:45,Sunday,22,52800,627,16,126.3125,2.940955284552847
BLUS,9,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:50.000+05:45,286,50.917273,-1.457267,337,2794,51950,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ4,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,41,51900,50,6,118.5,2.940955284552847
TDTR,12,2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:13.000+05:45,2741,51.591911,-1.8068,124,2820,52693,,,,,,,,,,12,118.0,3.189354473386184
TDTR,1A,2026-07-20T14:07:26.381+05:45,2026-07-20T19:51:53.000+05:45,2738,51.553961,-1.758857,185,2821,50813,,,,,,,,,,9,106.55555555555556,3.189354473386184
SWWD,PR3,2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:47.000+05:45,901,51.06845,-1.795411,256,2826,51827,,,,,,,,,,11,94.9090909090909,3.5063780260707635
SVCT,7,2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:54.000+05:45,1654,50.690108,-1.514276,348,2828,51414,,,,,,,,,,14,157.28571428571428,3.074930362116992
WDBC,50,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:29.000+05:45,1711,50.620171,-1.959116,,2839,49889,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,5,2026-07-20T13:50:18.082+05:45,2026-07-20T18:42:58.000+05:45,1631,50.718806,-1.875376,,2842,46678,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,1B,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:49.000+05:45,241,50.740786,-1.769209,185,2875,52549,,,,,,,,,,13,118.07692307692308,3.1657190635451506
TDTR,42,2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:40.000+05:45,101,51.417175,-1.84237,151,2884,50680,,,,,,,,,,18,145.16666666666666,3.189354473386184
WDBC,1B,2026-07-20T13:52:47.237+05:45,2026-07-20T19:37:23.000+05:45,238,50.728465,-1.790962,,2901,49943,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,11,2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:35.000+05:45,247,50.770626,-1.942669,,2909,50615,,,,,,,,,,8,146.625,3.1657190635451506
SVCT,2,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:30.000+05:45,1621,50.726911,-1.158253,286,2912,49590,,,,,,,,,,14,157.0,3.074930362116992
WDBC,1B,2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:36.000+05:45,2285,50.722469,-1.87329,109,2920,50196,,,,,,,,,,13,118.07692307692308,3.1657190635451506
BLUS,19a,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:37.000+05:45,6945,50.918848,-1.415357,174,2922,49837,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ328,2026-07-21T19:33:00.000+05:45,Saturday,51,49680,157,14,126.35714285714286,2.940955284552847
WDBC,33,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:13.000+05:45,1625,50.751236,-1.843071,86,2947,52513,,,,,,,,,,7,126.42857142857143,3.1657190635451506
BLUS,17,2026-07-20T14:01:54.707+05:45,2026-07-20T19:46:38.000+05:45,1567,50.938715,-1.429006,206,2948,50498,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ353,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,50,50700,202,14,124.21428571428571,2.940955284552847
TDTR,5,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:17.000+05:45,1663,51.579516,-1.798371,169,2958,52337,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,NFB,2026-07-20T14:11:19.294+05:45,2026-07-20T19:56:05.000+05:45,1827,50.807414,-1.673082,0,2960,51065,,,,,,,,,,15,179.93333333333334,3.1657190635451506
BLUS,14,2026-07-20T13:59:25.874+05:45,2026-07-20T19:44:01.000+05:45,259,50.928887,-1.343659,,2962,50341,BODS_PH1121126_504_20260718_116.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ125,2026-07-21T19:47:00.000+05:45,Sunday,43,50520,179,5,80.2,2.940955284552847
SWWD,901,2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:41.000+05:45,7926,51.40339,-1.512085,187,2967,50981,,,,,,,,,,22,118.81818181818181,3.5063780260707635
WDBC,86,2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:19.000+05:45,1646,50.758656,-1.549449,342,2970,52519,,,,,,,,,,10,92.5,3.1657190635451506
BLUS,18,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:55.000+05:45,1249,50.925287,-1.438865,,2976,50335,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ188,2026-07-21T19:45:00.000+05:45,Saturday,55,50400,65,10,138.6,2.940955284552847
WDBC,5,2026-07-20T13:54:43.105+05:45,2026-07-20T19:28:33.000+05:45,1696,50.718727,-1.873105,114,2984,49413,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,6,2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:39.000+05:45,1686,50.746377,-1.909994,287,2989,52119,,,,,,,,,,9,124.11111111111111,3.1657190635451506
WDBC,25,2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:46.000+05:45,2270,50.718207,-1.978993,,2993,50686,,,,,,,,,,10,138.6,3.1657190635451506
SVCT,201,2026-07-20T13:49:11.301+05:45,2026-07-20T13:01:43.000+05:45,7101,50.696098,-1.311737,90,2994,26203,,,,,,,,,,11,74.18181818181819,3.074930362116992
SVCT,1,2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:12.000+05:45,1520,50.737935,-1.307559,171,2995,51012,,,,,,,,,,13,104.84615384615384,3.074930362116992
WDBC,60,2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:54.000+05:45,1822,50.715434,-1.953804,179,2996,50154,,,,,,,,,,7,106.0,3.1657190635451506
WDBC,82,2026-07-20T14:27:21.737+05:45,2026-07-20T20:11:50.000+05:45,1817,50.74455,-1.740385,,3001,52010,,,,,,,,,,10,115.6,3.1657190635451506
SWWD,X7,2026-07-20T14:34:14.663+05:45,2026-07-20T20:18:45.000+05:45,1641,50.908369,-1.408192,336,3003,52425,,,,,,,,,,10,108.7,3.5063780260707635
BLUS,12,2026-07-20T13:46:26.014+05:45,2026-07-20T18:45:40.000+05:45,288,50.931634,-1.5141,58,3013,46840,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ34,2026-07-21T18:45:00.000+05:45,Saturday,22,46800,40,16,126.3125,2.940955284552847
BLUS,4,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:47.000+05:45,2755,50.987662,-1.474568,90,3014,51107,BODS_PH1121126_201_20260830_120.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ119,2026-07-21T20:15:00.000+05:45,Saturday,48,52200,1093,11,140.45454545454547,2.940955284552847
BLUS,8,2026-07-20T13:56:05.977+05:45,2026-07-20T19:40:54.000+05:45,2760,50.902484,-1.405458,345,3016,50154,BODS_PH1121126_199_20260718_116.xml,PH1121126:199,BLUS:PH1121126:199:8,VJ65,2026-07-21T19:35:00.000+05:45,Saturday,34,49800,354,15,126.06666666666666,2.940955284552847
SVCT,9,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:40.000+05:45,1306,50.732541,-1.159753,,3018,51880,,,,,,,,,,4,125.75,3.074930362116992
SWWD,R5,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:16.000+05:45,2707,51.066648,-1.793556,354,3020,50236,,,,,,,,,,12,139.25,3.5063780260707635
SVCT,3,2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:51.000+05:45,1619,50.663196,-1.284816,2,3024,50991,,,,,,,,,,8,128.875,3.074930362116992
SVCT,9,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:19.000+05:45,1301,50.701199,-1.277084,121,3026,50239,,,,,,,,,,4,125.75,3.074930362116992
TDTR,1B,2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:01.000+05:45,2781,51.562073,-1.780615,,3028,51181,,,,,,,,,,8,116.0,3.189354473386184
BLUS,503,2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:45.000+05:45,1054,50.988326,-1.400717,153,3039,51285,BODS_PH1121126_433_20260328_106.xml,PH1121126:433,BLUS:PH1121126:433:503,VJ2,2026-07-21T15:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,24,33600,17685,15,131.33333333333334,2.940955284552847
WDBC,24,2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:31.000+05:45,1536,50.760139,-1.807097,21,3050,49711,,,,,,,,,,14,141.71428571428572,3.1657190635451506
SVCT,7,2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:13.000+05:45,1652,50.683926,-1.513242,240,3056,52153,,,,,,,,,,14,157.28571428571428,3.074930362116992
BLUS,8,2026-07-20T14:37:32.762+05:45,2026-07-20T20:22:14.000+05:45,1607,50.89485,-1.449612,277,3058,52634,BODS_PH1121126_199_20260718_116.xml,PH1121126:199,BLUS:PH1121126:199:8,VJ65,2026-07-21T19:35:00.000+05:45,Saturday,34,49800,2834,15,126.06666666666666,2.940955284552847
SVCT,7,2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:47.000+05:45,1651,50.697635,-1.300069,219,3064,51647,,,,,,,,,,14,157.28571428571428,3.074930362116992
WDBC,m1,2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:39.000+05:45,1735,50.718115,-1.978815,,3077,51999,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SVCT,3,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:33.000+05:45,1614,50.633773,-1.179532,212,3078,51453,,,,,,,,,,8,128.875,3.074930362116992
TDTR,1A,2026-07-20T14:24:35.626+05:45,2026-07-20T20:09:05.000+05:45,280,51.562611,-1.782703,101,3079,51845,,,,,,,,,,9,106.55555555555556,3.189354473386184
WDBC,9,2026-07-20T14:17:07.690+05:45,2026-07-20T20:01:50.000+05:45,1844,50.720447,-1.979798,352,3110,51410,,,,,,,,,,7,87.28571428571429,3.1657190635451506
BLUS,2,2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:53.000+05:45,1761,50.954105,-1.373586,178,3112,52313,BODS_PH1121126_203_20260830_125.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ258,2026-07-21T20:15:00.000+05:45,Saturday,61,52200,113,7,93.0,2.940955284552847
BLUS,4,2026-07-20T14:29:01.106+05:45,2026-07-20T20:13:52.000+05:45,1807,50.98833,-1.498123,,3114,52132,BODS_PH1121126_201_20260830_120.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ119,2026-07-21T20:15:00.000+05:45,Saturday,48,52200,68,11,140.45454545454547,2.940955284552847
WDBC,17,2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:02.000+05:45,2258,50.734182,-1.953337,235,3122,52142,,,,,,,,,,14,137.14285714285714,3.1657190635451506
WDBC,17,2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:16.000+05:45,1193,50.742624,-1.911975,193,3125,49636,,,,,,,,,,14,137.14285714285714,3.1657190635451506
WDBC,16,2026-07-20T14:19:20.193+05:45,2026-07-20T20:04:05.000+05:45,1842,50.73935,-1.92678,288,3129,51545,,,,,,,,,,13,130.46153846153845,3.1657190635451506
BLUS,18,2026-07-20T14:38:38.675+05:45,2026-07-20T20:23:26.000+05:45,1247,50.90722,-1.399651,81,3147,52706,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ129,2026-07-21T20:27:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,54,52920,214,10,138.6,2.940955284552847
WDBC,m1,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:27.000+05:45,1716,50.728433,-1.86896,150,3155,49887,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SVCT,7,2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:07.000+05:45,1651,50.696028,-1.302343,47,3162,49987,,,,,,,,,,14,157.28571428571428,3.074930362116992
SVCT,9,2026-07-20T13:46:26.014+05:45,2026-07-20T19:31:09.000+05:45,1313,50.725734,-1.221665,239,3192,49569,,,,,,,,,,4,125.75,3.074930362116992
WDBC,8,2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:17.000+05:45,1148,50.715438,-2.012401,248,3202,49757,,,,,,,,,,11,137.1818181818182,3.1657190635451506
WDBC,1A,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:14.000+05:45,1691,50.735433,-1.815097,46,3206,51914,,,,,,,,,,13,123.84615384615384,3.1657190635451506
WDBC,Q7,2026-07-20T14:23:12.551+05:45,2026-07-20T20:08:01.000+05:45,1539,50.806444,-2.003077,,3218,51781,,,,,,,,,,13,127.61538461538461,3.1657190635451506
UNIL,U1A,2026-07-20T14:23:12.551+05:45,2026-07-19T22:53:53.000+05:45,1229,50.949512,-1.363613,,3225,61733,,,,,,,,,,12,150.58333333333334,1.630769230769231
WDBC,8,2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:23.000+05:45,2261,50.716346,-1.982635,,3226,52583,,,,,,,,,,11,137.1818181818182,3.1657190635451506
WDBC,1B,2026-07-20T13:55:32.745+05:45,2026-07-20T19:40:00.000+05:45,235,50.719552,-1.870283,280,3227,50100,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,m1,2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:24.000+05:45,1729,50.720039,-1.875689,137,3234,51504,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,60,2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:51.000+05:45,1832,50.684508,-1.948611,,3244,49611,,,,,,,,,,7,106.0,3.1657190635451506
WDBC,8,2026-07-20T14:14:21.842+05:45,2026-07-20T19:58:59.000+05:45,1148,50.738117,-2.017142,69,3254,51239,,,,,,,,,,11,137.1818181818182,3.1657190635451506
BLUS,PRH,2026-07-20T14:14:21.842+05:45,2026-07-20T19:58:59.000+05:45,1605,50.934355,-1.451174,149,3257,51239,,,,,,,,,,13,109.6923076923077,2.940955284552847
SWWD,907,2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:00.000+05:45,1599,50.989714,-1.757262,,3266,50640,,,,,,,,,,14,140.78571428571428,3.5063780260707635
BLUS,19a,2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:31.000+05:45,6935,50.903673,-1.40261,,3268,50851,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ158,2026-07-21T19:50:00.000+05:45,Saturday,49,50700,151,14,126.35714285714286,2.940955284552847
SWWD,X5,2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:17.000+05:45,1642,51.315697,-1.806906,27,3272,51977,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,86,2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:27.000+05:45,1644,50.905608,-1.406477,350,3291,51747,,,,,,,,,,10,92.5,3.1657190635451506
BLUS,4,2026-07-20T13:46:59.145+05:45,2026-07-20T19:31:45.000+05:45,1807,50.923021,-1.434373,339,3292,49605,BODS_PH1121126_201_20260601_113.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ62,2026-07-21T19:30:00.000+05:45,Sunday,47,49500,105,11,140.45454545454547,2.940955284552847
BLUS,757,2026-07-20T14:35:20.469+05:45,2026-07-20T20:19:49.000+05:45,1127,50.917409,-1.374002,274,3300,52489,,,,,,,,,,13,139.53846153846155,2.940955284552847
SVCT,7,2026-07-20T14:00:32.028+05:45,2026-07-20T19:45:04.000+05:45,1650,50.689082,-1.513966,162,3327,50404,,,,,,,,,,14,157.28571428571428,3.074930362116992
SWWD,8,2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:42.000+05:45,1680,51.212137,-1.519581,116,3332,52302,,,,,,,,,,13,134.6153846153846,3.5063780260707635
SVCT,TDB,2026-07-20T13:58:18.490+05:45,2026-07-20T19:42:44.000+05:45,1111,50.655463,-1.151153,233,3333,50264,,,,,,,,,,18,133.83333333333334,3.074930362116992
BLUS,4,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:32.000+05:45,2755,50.985859,-1.464821,,3339,51212,BODS_PH1121126_201_20260830_120.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ119,2026-07-21T20:15:00.000+05:45,Saturday,48,52200,988,11,140.45454545454547,2.940955284552847
WDBC,m2,2026-07-20T13:47:48.689+05:45,2026-07-20T19:32:25.000+05:45,1767,50.723112,-1.851272,82,3340,49645,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,35,2026-07-20T14:14:05.213+05:45,2026-07-20T19:58:38.000+05:45,1627,50.609014,-1.985689,85,3348,51218,,,,,,,,,,11,92.45454545454545,3.1657190635451506
BLUS,19a,2026-07-20T14:11:52.408+05:45,2026-07-20T19:09:57.000+05:45,6929,50.911583,-1.328395,,3350,48297,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ148,2026-07-21T18:56:00.000+05:45,Saturday,49,47460,837,14,126.35714285714286,2.940955284552847
BLUS,2,2026-07-20T14:09:56.012+05:45,2026-07-20T19:54:41.000+05:45,1761,50.973517,-1.3337,205,3392,50981,BODS_PH1121126_203_20260830_125.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ66,2026-07-21T19:50:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,50700,281,7,93.0,2.940955284552847
SVCT,207,2026-07-20T13:59:42.436+05:45,2026-07-20T13:06:07.000+05:45,7847,50.710749,-1.282552,,3422,26467,,,,,,,,,,10,104.6,3.074930362116992
WDBC,5,2026-07-20T14:17:07.690+05:45,2026-07-20T20:02:00.000+05:45,1738,50.752137,-1.897722,90,3446,51420,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,50,2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:56.000+05:45,1706,50.696597,-1.931694,179,3460,52196,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,6,2026-07-20T14:29:50.987+05:45,2026-07-20T16:03:07.000+05:45,245,50.781369,-1.955091,,3471,37087,,,,,,,,,,9,124.11111111111111,3.1657190635451506
TDTR,1A,2026-07-20T13:47:15.639+05:45,2026-07-20T19:32:05.000+05:45,280,51.558896,-1.832687,222,3478,49625,,,,,,,,,,9,106.55555555555556,3.189354473386184
DAMY,CR7,2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:32.000+05:45,2709,51.002532,-2.186671,125,3493,49832,,,,,,,,,,13,110.84615384615384,3.508187134502923
BLUS,19a,2026-07-20T14:17:40.810+05:45,2026-07-20T19:09:57.000+05:45,6929,50.911583,-1.328395,,3516,48297,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ148,2026-07-21T18:56:00.000+05:45,Saturday,49,47460,837,14,126.35714285714286,2.940955284552847
WDBC,6,2026-07-20T14:17:24.217+05:45,2026-07-20T20:02:07.000+05:45,1683,50.778592,-1.948433,306,3530,51427,,,,,,,,,,9,124.11111111111111,3.1657190635451506
BLUS,4,2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:17.000+05:45,1807,50.92601,-1.441306,,3547,49817,BODS_PH1121126_201_20260601_113.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ62,2026-07-21T19:30:00.000+05:45,Sunday,47,49500,317,11,140.45454545454547,2.940955284552847
SVCT,38,2026-07-20T13:46:42.598+05:45,2026-07-20T19:31:27.000+05:45,1341,50.694856,-1.313696,181,3559,49587,,,,,,,,,,13,121.46153846153847,3.074930362116992
BLUS,12,2026-07-20T14:07:43.066+05:45,2026-07-20T19:52:36.000+05:45,2763,50.92666,-1.500017,338,3569,50856,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ195,2026-07-21T19:50:00.000+05:45,Saturday,33,50700,156,16,126.3125,2.940955284552847
SVCT,9,2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:22.000+05:45,1302,50.724508,-1.238934,271,3575,50602,,,,,,,,,,4,125.75,3.074930362116992
TDTR,1A,2026-07-20T14:28:27.930+05:45,2026-07-20T20:12:58.000+05:45,2766,51.563483,-1.843137,251,3577,52078,,,,,,,,,,9,106.55555555555556,3.189354473386184
TDTR,12,2026-07-20T14:24:52.252+05:45,2026-07-20T20:09:36.000+05:45,2742,51.571948,-1.785832,,3588,51876,,,,,,,,,,12,118.0,3.189354473386184
WDBC,50,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:06.000+05:45,1706,50.705585,-1.914197,258,3621,51906,,,,,,,,,,16,98.9375,3.1657190635451506
SVCT,2,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:32.000+05:45,1744,50.632386,-1.252143,,3629,51632,,,,,,,,,,14,157.0,3.074930362116992
WDBC,X3,2026-07-20T14:32:19.323+05:45,2026-07-20T20:16:45.000+05:45,1784,50.840229,-1.810637,225,3647,52305,,,,,,,,,,18,120.11111111111111,3.1657190635451506
BLUS,19,2026-07-20T14:07:43.066+05:45,2026-07-20T17:21:28.000+05:45,1570,50.902597,-1.405587,,3651,41788,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ51,2026-07-21T17:20:00.000+05:45,Sunday,51,41700,88,18,149.22222222222223,2.940955284552847
SWWD,927,2026-07-20T14:06:19.989+05:45,2026-07-20T19:50:48.000+05:45,3833,51.001622,-2.187664,,3656,50748,,,,,,,,,,7,96.71428571428571,3.5063780260707635
DAMY,X8,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:30.000+05:45,1782,50.761776,-2.056719,322,3660,50730,,,,,,,,,,12,103.41666666666667,3.508187134502923
WDBC,m2,2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:31.000+05:45,1779,50.725506,-1.809969,124,3668,51571,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,X6,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:41.000+05:45,1611,50.721604,-1.974513,52,3670,49961,,,,,,,,,,7,133.0,3.1657190635451506
TDTR,48A,2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:39.000+05:45,278,51.443431,-1.606755,262,3676,50559,,,,,,,,,,12,120.08333333333333,3.189354473386184
SQ,TB1,2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:45.000+05:45,9401,50.902289,-1.405106,,3704,52425,,,,,,,,,,11,119.9090909090909,
BLUS,18,2026-07-20T13:53:53.476+05:45,2026-07-20T19:38:27.000+05:45,1240,50.917928,-1.377796,280,3709,50007,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ409,2026-07-21T19:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,34,49920,87,10,138.6,2.940955284552847
WDBC,m1,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:41.000+05:45,1722,50.74843,-1.830907,106,3710,52541,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,14,2026-07-20T14:24:35.626+05:45,2026-07-20T19:07:53.000+05:45,254,50.904754,-1.402617,,3739,48173,BODS_PH1121126_504_20260830_118.xml,PH1121126:504,BLUS:PH1121126:504:14,VJ131,2026-07-21T19:06:00.000+05:45,Saturday,43,48060,113,5,80.2,2.940955284552847
WDBC,11,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:01.000+05:45,247,50.769112,-1.909589,80,3741,51901,,,,,,,,,,8,146.625,3.1657190635451506
BLUS,17,2026-07-20T14:16:01.086+05:45,2026-07-20T20:00:42.000+05:45,1562,50.930579,-1.438845,338,3767,51342,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ1,2026-07-21T19:52:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,50820,522,14,124.21428571428571,2.940955284552847
WDBC,31,2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:53.000+05:45,1508,50.684921,-2.217845,,3776,51653,,,,,,,,,,12,133.25,3.1657190635451506
SQ,TB1,2026-07-20T14:01:05.161+05:45,2026-07-20T19:45:32.000+05:45,9401,50.902255,-1.405098,,3792,50432,,,,,,,,,,11,119.9090909090909,
SWWD,X7,2026-07-20T14:36:09.915+05:45,2026-07-20T19:48:49.000+05:45,1330,51.07353,-1.795795,,3794,50629,,,,,,,,,,10,108.7,3.5063780260707635
BLUS,10,2026-07-20T13:52:47.237+05:45,2026-07-20T12:40:36.000+05:45,2752,50.903856,-1.402659,,3812,24936,BODS_PH1121126_502_20260328_107.xml,PH1121126:502,BLUS:PH1121126:502:10,VJ28,2026-07-21T12:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,36,24720,216,15,124.53333333333333,2.940955284552847
BLUS,9,2026-07-20T13:47:15.639+05:45,2026-07-20T19:32:11.000+05:45,1634,50.878627,-1.44229,175,3819,49631,BODS_PH1121126_198_20260718_114.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ132,2026-07-21T19:28:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,48,49380,251,6,118.5,2.940955284552847
WDBC,X3,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:19.000+05:45,1784,51.035474,-1.768147,108,3821,49879,,,,,,,,,,18,120.11111111111111,3.1657190635451506
UNIL,U1A,2026-07-20T14:07:09.895+05:45,2026-07-20T19:51:59.000+05:45,1219,50.942122,-1.373909,97,3842,50819,,,,,,,,,,12,150.58333333333334,1.630769230769231
SVCT,12,2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:45.000+05:45,1648,50.681491,-1.334312,53,3845,51165,,,,,,,,,,14,107.42857142857143,3.074930362116992
WDBC,17,2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:40.000+05:45,1118,50.723545,-1.97053,52,3857,49900,,,,,,,,,,14,137.14285714285714,3.1657190635451506
SWWD,PR11,2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:35.000+05:45,1578,51.076409,-1.797017,164,3859,51275,,,,,,,,,,16,124.375,3.5063780260707635
BLUS,11,2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:43.000+05:45,2762,50.910358,-1.420886,102,3860,52063,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:11,VJ316,2026-07-21T20:18:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,52380,317,8,126.5,2.940955284552847
DAMY,CR8,2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:10.000+05:45,1112,50.613144,-2.453358,,3877,51010,,,,,,,,,,6,182.83333333333334,3.508187134502923
