operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
DAMY,X8,2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:17.000+05:45,1793,50.832923,-2.137245,122,34359746918,50837,,,,,,,,,,12,103.41666666666667,3.508187134502923
WDBC,15,2026-07-20T14:26:48.723+05:45,2026-07-20T19:10:27.000+05:45,1846,50.717946,-1.977742,,34359746919,48327,,,,,,,,,,10,136.5,3.1657190635451506
WDBC,50,2026-07-20T13:58:01.936+05:45,2026-07-20T00:26:46.000+05:45,1710,50.726812,-1.864737,,34359746932,67306,,,,,,,,,,16,98.9375,3.1657190635451506
WDBC,m1,2026-07-20T14:15:28.101+05:45,2026-07-20T20:00:18.000+05:45,1724,50.72855,-1.938981,6,34359746937,51318,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,19a,2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:16.000+05:45,6945,50.899193,-1.356425,38,34359746949,52216,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ337,2026-07-21T20:33:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,53280,1064,14,126.35714285714286,2.940955284552847
SWWD,X7,2026-07-20T14:08:32.993+05:45,2026-07-20T19:48:49.000+05:45,1330,51.07353,-1.795795,,34359746951,50629,,,,,,,,,,10,108.7,3.5063780260707635
WDBC,13A,2026-07-20T14:17:24.217+05:45,2026-07-20T00:56:00.000+05:45,1677,50.718488,-1.874842,,34359746954,69060,,,,,,,,,,18,115.44444444444444,3.1657190635451506
TDTR,1B,2026-07-20T13:59:42.436+05:45,2026-07-20T19:44:33.000+05:45,2783,51.546071,-1.748179,106,34359746960,50373,,,,,,,,,,8,116.0,3.189354473386184
SVCT,8,2026-07-20T14:25:25.565+05:45,2026-07-20T17:59:47.000+05:45,1344,50.698131,-1.293921,227,34359746962,44087,,,,,,,,,,9,86.11111111111111,3.074930362116992
SVCT,12,2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:24.000+05:45,1648,50.663284,-1.473111,123,34359746966,49704,,,,,,,,,,14,107.42857142857143,3.074930362116992
SVCT,1,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:13.000+05:45,1653,50.711257,-1.302929,,34359746978,52513,,,,,,,,,,13,104.84615384615384,3.074930362116992
BLUS,N18,2026-07-20T14:28:11.478+05:45,2026-07-20T09:11:31.000+05:45,1803,50.906859,-1.403564,,34359746979,12391,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,VJ255,2026-07-21T01:08:00.000+05:45,Sunday,29,69780,57389,16,121.9375,2.940955284552847
TDTR,9,2026-07-20T14:22:22.800+05:45,2026-07-20T20:06:55.000+05:45,2750,51.562631,-1.781346,,34359746982,51715,,,,,,,,,,16,158.0625,3.189354473386184
BLUS,539,2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:35.000+05:45,283,50.886842,-1.454497,292,34359746992,51695,BODS_PH1121126_243_20260328_108.xml,PH1121126:243,BLUS:PH1121126:243:539,VJ6,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,33900,17795,16,152.75,2.940955284552847
TDTR,11,2026-07-20T13:53:37.033+05:45,2026-07-20T19:38:14.000+05:45,2733,51.592636,-1.808876,183,34359747009,49994,,,,,,,,,,9,163.0,3.189354473386184
SVCT,9,2026-07-20T14:26:15.428+05:45,2026-07-20T20:10:58.000+05:45,1312,50.698036,-1.293926,,34359747022,51958,,,,,,,,,,4,125.75,3.074930362116992
UNIL,U6H,2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:58.000+05:45,1217,50.915492,-1.397023,40,34359747050,51298,,,,,,,,,,11,108.18181818181819,1.630769230769231
TDTR,17,2026-07-20T14:24:35.626+05:45,2026-07-20T20:05:47.000+05:45,518,51.562914,-1.783972,,34359747054,51647,,,,,,,,,,5,126.0,3.189354473386184
WDBC,B,2026-07-20T13:57:12.297+05:45,2026-07-20T13:06:42.000+05:45,1530,50.747156,-1.722612,233,34359747070,26502,,,,,,,,,,11,93.9090909090909,3.1657190635451506
SQ,TM1,2026-07-20T13:49:11.301+05:45,2026-07-20T19:33:54.000+05:45,9101,50.717811,-1.978028,,34359747072,49734,,,,,,,,,,13,116.3076923076923,
WDBC,11,2026-07-20T14:11:19.294+05:45,2026-07-20T19:56:05.000+05:45,247,50.770642,-1.942657,,34359747078,51065,,,,,,,,,,8,146.625,3.1657190635451506
SWWD,D2,2026-07-20T14:36:09.915+05:45,2026-07-20T20:20:55.000+05:45,1506,51.061984,-1.81454,272,34359747090,52555,,,,,,,,,,12,127.75,3.5063780260707635
SQ,TW4,2026-07-20T14:38:05.833+05:45,2026-07-20T19:19:42.000+05:45,9504,50.705444,-1.501008,,34359747091,48882,,,,,,,,,,6,123.0,
SWWD,X5,2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:31.000+05:45,1636,51.494098,-1.71728,170,34359747095,51271,,,,,,,,,,11,153.9090909090909,3.5063780260707635
SVCT,3,2026-07-20T14:21:49.617+05:45,2026-07-20T20:06:11.000+05:45,1745,50.605301,-1.224367,354,34359747099,51671,,,,,,,,,,8,128.875,3.074930362116992
WDBC,40,2026-07-20T14:13:32.051+05:45,2026-07-20T19:58:12.000+05:45,1701,50.70329,-2.104263,219,34359747105,51192,,,,,,,,,,11,132.72727272727272,3.1657190635451506
TDTR,152,2026-07-20T14:22:55.935+05:45,2026-07-20T20:07:33.000+05:45,1658,51.529241,-1.785908,15,34359747119,51753,,,,,,,,,,19,122.26315789473684,3.189354473386184
WDBC,m1,2026-07-20T14:17:40.810+05:45,2026-07-20T20:02:28.000+05:45,1727,50.75419,-1.857678,19,34359747123,51448,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SVCT,8,2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:42.000+05:45,1346,50.701446,-1.278548,6,34359747133,49902,,,,,,,,,,9,86.11111111111111,3.074930362116992
TDTR,5,2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:19.000+05:45,2703,51.589221,-1.811964,303,34359747135,52579,,,,,,,,,,13,153.76923076923077,3.189354473386184
DAMY,6,2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:05.000+05:45,3823,50.713658,-2.461523,304,34359747139,51125,,,,,,,,,,12,115.0,3.508187134502923
WDBC,9,2026-07-20T14:04:07.496+05:45,2026-07-20T19:48:45.000+05:45,2254,50.738934,-2.033379,192,34359747143,50625,,,,,,,,,,7,87.28571428571429,3.1657190635451506
SWWD,PR15,2026-07-20T14:26:15.428+05:45,2026-07-20T20:11:07.000+05:45,902,51.068692,-1.792802,98,34359747145,51967,,,,,,,,,,14,129.71428571428572,3.5063780260707635
TDTR,842,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:38.000+05:45,102,51.452105,-2.091916,,34359747147,50738,,,,,,,,,,11,116.81818181818181,3.189354473386184
BLUS,19,2026-07-20T14:02:44.584+05:45,2026-07-20T17:21:28.000+05:45,1570,50.902597,-1.405587,,34359747160,41788,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ51,2026-07-21T17:20:00.000+05:45,Sunday,51,41700,88,18,149.22222222222223,2.940955284552847
BLUS,1,2026-07-20T14:08:16.251+05:45,2026-07-20T19:53:05.000+05:45,1804,51.037666,-1.328228,358,34359747181,50885,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ118,2026-07-21T19:55:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51000,115,11,159.9090909090909,2.940955284552847
WDBC,X6,2026-07-20T13:53:03.793+05:45,2026-07-20T19:05:31.000+05:45,1590,50.847871,-1.7905,196,34359747207,48031,,,,,,,,,,7,133.0,3.1657190635451506
WDBC,13A,2026-07-20T14:31:29.596+05:45,2026-07-20T00:56:00.000+05:45,1677,50.718488,-1.874842,,34359747212,69060,,,,,,,,,,18,115.44444444444444,3.1657190635451506
WDBC,m1,2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:41.000+05:45,1733,50.72902,-1.869605,143,34359747219,51581,,,,,,,,,,13,138.6153846153846,3.1657190635451506
TDTR,80,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:34.000+05:45,1573,51.540774,-1.722109,102,34359747225,50734,,,,,,,,,,9,136.22222222222223,3.189354473386184
WDBC,8,2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:39.000+05:45,1148,50.718936,-2.013324,358,34359747230,49899,,,,,,,,,,11,137.1818181818182,3.1657190635451506
TDTR,NW2,2026-07-20T13:48:54.550+05:45,2026-07-20T19:31:02.000+05:45,2007,51.539997,-1.777259,,34359747231,49562,,,,,,,,,,9,106.44444444444444,3.189354473386184
SVCT,5,2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:57.000+05:45,1343,50.698711,-1.293207,82,34359747239,51117,,,,,,,,,,17,119.41176470588235,3.074930362116992
BLUS,1,2026-07-20T13:54:43.105+05:45,2026-07-20T19:39:32.000+05:45,1811,50.993495,-1.365995,220,34359747245,50072,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,28,11,159.9090909090909,2.940955284552847
WDBC,X6,2026-07-20T14:25:08.856+05:45,2026-07-20T13:26:39.000+05:45,1610,50.810709,-1.875654,,34359747249,27699,,,,,,,,,,7,133.0,3.1657190635451506
SWWD,901,2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:35.000+05:45,7926,51.404794,-1.513695,255,34359747253,51515,,,,,,,,,,22,118.81818181818181,3.5063780260707635
SWWD,927,2026-07-20T14:38:22.344+05:45,2026-07-20T20:22:52.000+05:45,3833,51.065117,-2.076124,74,34359747263,52672,,,,,,,,,,7,96.71428571428571,3.5063780260707635
WDBC,60,2026-07-20T14:20:26.643+05:45,2026-07-19T23:17:06.000+05:45,1833,50.717976,-1.977547,255,34359747271,63126,,,,,,,,,,7,106.0,3.1657190635451506
WDBC,6,2026-07-20T14:33:58.243+05:45,2026-07-20T20:18:52.000+05:45,1686,50.755079,-1.93071,39,34359747290,52432,,,,,,,,,,9,124.11111111111111,3.1657190635451506
BLUS,17,2026-07-20T14:22:06.195+05:45,2026-07-20T20:06:58.000+05:45,1561,50.894789,-1.38184,,34359747300,51718,BODS_PH1121126_302_20260830_132.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ368,2026-07-21T20:10:00.000+05:45,Saturday,50,51900,182,14,124.21428571428571,2.940955284552847
BLUS,1,2026-07-20T14:30:40.275+05:45,2026-07-20T20:15:18.000+05:45,1801,50.942355,-1.406435,188,34359747309,52218,BODS_PH1121126_204_20260718_122.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ179,2026-07-21T20:10:00.000+05:45,Sunday,43,51900,318,11,159.9090909090909,2.940955284552847
WDBC,12,2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:39.000+05:45,243,50.74916,-1.877446,,34359747312,51159,,,,,,,,,,6,84.0,3.1657190635451506
WDBC,22,2026-07-20T14:07:59.661+05:45,2026-07-20T19:52:42.000+05:45,236,50.752931,-1.833842,83,34359747315,50862,,,,,,,,,,11,136.9090909090909,3.1657190635451506
SVCT,SL,2026-07-20T14:03:34.279+05:45,2026-07-20T19:40:07.000+05:45,1516,50.698234,-1.294618,,34359747349,50107,,,,,,,,,,13,124.0,3.074930362116992
WDBC,L3,2026-07-20T14:25:25.565+05:45,2026-07-20T20:10:08.000+05:45,1120,50.741685,-2.059588,,34359747351,51908,,,,,,,,,,13,112.46153846153847,3.1657190635451506
BLUS,16,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:27.000+05:45,261,50.917155,-1.38358,33,34359747354,50787,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ205,2026-07-21T19:48:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,28,50580,207,9,118.0,2.940955284552847
SWWD,101,2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:44.000+05:45,7931,51.356212,-1.894657,39,34359747356,52004,,,,,,,,,,12,122.08333333333333,3.5063780260707635
SVCT,4,2026-07-20T14:22:39.327+05:45,2026-07-20T20:07:37.000+05:45,1347,50.755945,-1.284508,295,34359747365,51757,,,,,,,,,,6,129.0,3.074930362116992
WDBC,m2,2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:38.000+05:45,1693,50.723939,-1.907544,113,34359747371,51278,,,,,,,,,,15,108.66666666666667,3.1657190635451506
DAMY,X8,2026-07-20T14:37:49.223+05:45,2026-07-20T13:13:55.000+05:45,1118,50.718151,-1.978022,,34359747379,26935,,,,,,,,,,12,103.41666666666667,3.508187134502923
BLUS,N18,2026-07-20T13:51:40.890+05:45,2026-07-20T09:11:31.000+05:45,1803,50.906859,-1.403564,,34359747402,12391,BODS_PH1121126_195_20260601_117.xml,PH1121126:195,BLUS:PH1121126:195:N18,VJ255,2026-07-21T01:08:00.000+05:45,Sunday,29,69780,57389,16,121.9375,2.940955284552847
BLUS,16,2026-07-20T14:05:13.655+05:45,2026-07-20T19:49:42.000+05:45,1266,50.925881,-1.36396,324,34359747404,50682,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ205,2026-07-21T19:48:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,28,50580,102,9,118.0,2.940955284552847
BLUS,1,2026-07-20T13:48:54.550+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,34359747429,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
UNIL,U1A,2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:17.000+05:45,1203,50.90845,-1.408236,333,34359747432,49697,,,,,,,,,,12,150.58333333333334,1.630769230769231
WDBC,14,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:38.000+05:45,1121,50.75113,-1.848573,288,34359747434,51818,,,,,,,,,,9,119.33333333333333,3.1657190635451506
WDBC,6,2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:35.000+05:45,2280,50.751256,-1.926117,123,34359747442,50255,,,,,,,,,,9,124.11111111111111,3.1657190635451506
UNIL,U1A,2026-07-20T14:16:34.526+05:45,2026-07-20T00:48:25.000+05:45,1231,50.950308,-1.364667,,34359747445,68605,,,,,,,,,,12,150.58333333333334,1.630769230769231
UNIL,U1C,2026-07-20T14:35:20.469+05:45,2026-07-20T20:20:13.000+05:45,1205,50.896567,-1.39848,162,34359747463,52513,,,,,,,,,,20,114.0,1.630769230769231
SVCT,2,2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:32.000+05:45,1621,50.726339,-1.155586,106,34359747466,51092,,,,,,,,,,14,157.0,3.074930362116992
WDBC,m1,2026-07-20T14:19:03.545+05:45,2026-07-20T20:03:54.000+05:45,1719,50.736223,-1.865687,232,34359747471,51534,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SVCT,1,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:46.000+05:45,1348,50.698263,-1.294606,,34359747488,50806,,,,,,,,,,13,104.84615384615384,3.074930362116992
WDBC,m2,2026-07-20T13:48:21.594+05:45,2026-07-20T18:45:30.000+05:45,2281,50.725397,-1.957151,214,34359747495,46830,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SVCT,2,2026-07-20T14:03:17.787+05:45,2026-07-20T19:48:02.000+05:45,1620,50.670593,-1.254402,181,34359747500,50582,,,,,,,,,,14,157.0,3.074930362116992
TDTR,9,2026-07-20T13:55:16.179+05:45,2026-07-20T19:39:42.000+05:45,2750,51.531748,-1.806264,338,34359747506,50082,,,,,,,,,,16,158.0625,3.189354473386184
WDBC,m2,2026-07-20T14:11:52.408+05:45,2026-07-20T19:56:42.000+05:45,1783,50.718837,-1.873417,111,34359747523,51102,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SVCT,1,2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:36.000+05:45,1348,50.717107,-1.304328,6,34359747527,51816,,,,,,,,,,13,104.84615384615384,3.074930362116992
WDBC,m1,2026-07-20T14:04:24.068+05:45,2026-07-20T19:49:14.000+05:45,1726,50.723279,-1.954181,104,34359747532,50654,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,1A,2026-07-20T14:23:29.130+05:45,2026-07-20T20:07:59.000+05:45,1691,50.73335,-1.818954,46,34359747535,51779,,,,,,,,,,13,123.84615384615384,3.1657190635451506
WDBC,6,2026-07-20T14:00:48.742+05:45,2026-07-20T19:45:01.000+05:45,237,50.719161,-1.876066,,34359747542,50401,,,,,,,,,,9,124.11111111111111,3.1657190635451506
SWWD,X7R,2026-07-20T13:50:18.082+05:45,2026-07-20T19:35:05.000+05:45,1505,50.922004,-1.469085,289,34359747546,49805,,,,,,,,,,15,114.0,3.5063780260707635
SWWD,PD3,2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:21.000+05:45,2748,51.131273,-1.704451,,34359747547,50961,,,,,,,,,,7,122.57142857142857,3.5063780260707635
WDBC,m2,2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:31.000+05:45,1766,50.720047,-1.870072,48,34359747550,51931,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,QC,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:39.000+05:45,1233,50.89479,-1.405874,,34359747561,49839,BODS_PH1121126_237_20260830_120.xml,PH1121126:237,BLUS:PH1121126:237:QC,VJ17,2026-07-21T18:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,6,45600,4239,15,154.06666666666666,2.940955284552847
UNIL,U6H,2026-07-20T14:37:16.190+05:45,2026-07-20T20:22:11.000+05:45,1204,50.935914,-1.406307,,34359747567,52631,,,,,,,,,,11,108.18181818181819,1.630769230769231
SWWD,R6,2026-07-20T14:04:24.068+05:45,2026-07-20T19:48:56.000+05:45,403,51.071148,-1.785635,262,34359747588,50636,,,,,,,,,,11,117.18181818181819,3.5063780260707635
BLUS,19,2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:27.000+05:45,6936,50.896993,-1.394051,88,34359747589,51267,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ97,2026-07-21T19:55:00.000+05:45,Sunday,51,51000,267,18,149.22222222222223,2.940955284552847
SWWD,25,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:45.000+05:45,2728,51.091177,-2.26499,221,34359747590,49965,,,,,,,,,,4,85.25,3.5063780260707635
SWWD,TPDRT,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:28.000+05:45,7930,51.347718,-1.790001,299,34359747591,50788,,,,,,,,,,9,119.11111111111111,3.5063780260707635
WDBC,15,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:38.000+05:45,1147,50.752154,-1.876321,197,34359747600,49658,,,,,,,,,,10,136.5,3.1657190635451506
SWWD,X5,2026-07-20T14:01:05.161+05:45,2026-07-20T19:30:29.000+05:45,1635,51.069611,-1.795834,,34359747605,49529,,,,,,,,,,11,153.9090909090909,3.5063780260707635
BLUS,17,2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:54.000+05:45,1606,50.893002,-1.377908,300,34359747611,52314,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ152,2026-07-21T20:20:00.000+05:45,Sunday,53,52500,186,14,124.21428571428571,2.940955284552847
WDBC,m1,2026-07-20T14:23:45.622+05:45,2026-07-20T20:08:39.000+05:45,1723,50.718176,-1.978894,,34359747628,51819,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,m1,2026-07-20T14:11:35.844+05:45,2026-07-20T19:56:15.000+05:45,1720,50.73891,-1.863775,187,34359747631,51075,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,17,2026-07-20T14:35:53.342+05:45,2026-07-20T20:20:20.000+05:45,1563,50.922602,-1.433847,,34359747636,52520,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ152,2026-07-21T20:20:00.000+05:45,Sunday,53,52500,20,14,124.21428571428571,2.940955284552847
TDTR,48,2026-07-20T14:33:25.124+05:45,2026-07-20T20:18:13.000+05:45,218,51.557111,-1.759292,150,34359747646,52393,,,,,,,,,,10,114.5,3.189354473386184
WDBC,15,2026-07-20T13:51:07.853+05:45,2026-07-20T19:10:27.000+05:45,1846,50.717946,-1.977742,,34359747650,48327,,,,,,,,,,10,136.5,3.1657190635451506
BLUS,17,2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:57.000+05:45,1554,50.922036,-1.433112,321,34359747668,52017,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ163,2026-07-21T20:12:00.000+05:45,Saturday,53,52020,3,14,124.21428571428571,2.940955284552847
BLUS,PRH,2026-07-20T14:38:55.083+05:45,2026-07-20T13:41:24.000+05:45,1555,50.934561,-1.466893,,34359747670,28584,,,,,,,,,,13,109.6923076923077,2.940955284552847
BLUS,1,2026-07-20T14:36:59.541+05:45,2026-07-20T20:21:47.000+05:45,1800,51.00329,-1.34917,217,34359747680,52607,BODS_PH1121126_204_20260601_117.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ119,2026-07-21T20:25:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,42,52800,193,11,159.9090909090909,2.940955284552847
BLUS,20,2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:25.000+05:45,271,50.914738,-1.397844,30,34359747688,50485,BODS_PH1121126_507_20260718_108.xml,PH1121126:507,BLUS:PH1121126:507:20,VJ325,2026-07-21T19:55:00.000+05:45,Sunday,20,51000,515,9,136.88888888888889,2.940955284552847
BLUS,2,2026-07-20T14:16:51.137+05:45,2026-07-20T20:01:44.000+05:45,1761,50.969695,-1.351864,,34359747694,51404,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ243,2026-07-21T20:13:00.000+05:45,Sunday,60,52080,676,7,93.0,2.940955284552847
BLUS,19a,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:18.000+05:45,6940,50.918781,-1.415391,174,34359747699,52038,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ337,2026-07-21T20:33:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,53280,1242,14,126.35714285714286,2.940955284552847
BLUS,1,2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:05.000+05:45,1749,50.986262,-1.378599,54,34359747708,52085,BODS_PH1121126_204_20260718_122.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ179,2026-07-21T20:10:00.000+05:45,Sunday,43,51900,185,11,159.9090909090909,2.940955284552847
WDBC,17,2026-07-20T14:02:44.584+05:45,2026-07-20T19:47:32.000+05:45,1739,50.735274,-1.919865,,34359747726,50552,,,,,,,,,,14,137.14285714285714,3.1657190635451506
WDBC,4,2026-07-20T14:31:29.596+05:45,2026-07-20T20:15:52.000+05:45,2251,50.784279,-1.971955,98,34359747745,52252,,,,,,,,,,12,159.08333333333334,3.1657190635451506
SQ,TB1,2026-07-20T13:51:40.890+05:45,2026-07-20T19:36:31.000+05:45,9401,50.902296,-1.405148,,34359747754,49891,,,,,,,,,,11,119.9090909090909,
SVCT,6,2026-07-20T14:23:29.130+05:45,2026-07-20T17:58:56.000+05:45,1615,50.698176,-1.294117,,34359747769,44036,,,,,,,,,,12,115.41666666666667,3.074930362116992
BLUS,19,2026-07-20T14:02:11.407+05:45,2026-07-19T21:56:13.000+05:45,1603,50.941885,-1.4502,,34359747771,58273,BODS_PH1121126_506_20260601_111.xml,PH1121126:506,BLUS:PH1121126:506:19,VJ276,2026-07-21T21:55:00.000+05:45,Sunday,51,58200,73,18,149.22222222222223,2.940955284552847
WDBC,4,2026-07-20T14:00:15.584+05:45,2026-07-20T19:45:12.000+05:45,1541,50.747118,-1.722577,,34359747778,50412,,,,,,,,,,12,159.08333333333334,3.1657190635451506
TDTR,13,2026-07-20T14:10:12.575+05:45,2026-07-20T19:55:04.000+05:45,524,51.557864,-1.737072,40,34359747782,51004,,,,,,,,,,9,123.44444444444444,3.189354473386184
SWWD,ST,2026-07-20T14:13:15.471+05:45,2026-07-20T19:57:54.000+05:45,1323,51.068599,-1.794587,,34359747795,51174,,,,,,,,,,10,126.3,3.5063780260707635
SVCT,TNB,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:45.000+05:45,1992,50.704595,-1.498321,69,34359747800,51945,,,,,,,,,,15,149.13333333333333,3.074930362116992
SQ,TW4,2026-07-20T14:25:58.742+05:45,2026-07-20T19:19:42.000+05:45,9504,50.705444,-1.501008,,34359747802,48882,,,,,,,,,,6,123.0,
SVCT,4,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:51.000+05:45,1308,50.728515,-1.166161,359,34359747804,50331,,,,,,,,,,6,129.0,3.074930362116992
BLUS,1,2026-07-20T13:54:43.105+05:45,2026-07-20T19:06:39.000+05:45,1796,50.903117,-1.403582,104,34359747807,48099,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ379,2026-07-21T19:05:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,47,48000,99,11,159.9090909090909,2.940955284552847
SVCT,7,2026-07-20T14:16:17.784+05:45,2026-07-20T20:01:03.000+05:45,1654,50.686182,-1.512815,350,34359747815,51363,,,,,,,,,,14,157.28571428571428,3.074930362116992
BLUS,539,2026-07-20T14:20:10.021+05:45,2026-07-20T20:04:57.000+05:45,283,50.882227,-1.442406,337,34359747823,51597,BODS_PH1121126_243_20260328_108.xml,PH1121126:243,BLUS:PH1121126:243:539,VJ6,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,33900,17697,16,152.75,2.940955284552847
WDBC,m2,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:46.000+05:45,1713,50.718204,-1.978733,,34359747828,49966,,,,,,,,,,15,108.66666666666667,3.1657190635451506
BLUS,18,2026-07-20T13:57:45.371+05:45,2026-07-20T19:42:23.000+05:45,1245,50.909397,-1.404786,176,34359747836,50243,BODS_PH1121126_195_20260718_122.xml,PH1121126:195,BLUS:PH1121126:195:18,VJ188,2026-07-21T19:45:00.000+05:45,Saturday,55,50400,157,10,138.6,2.940955284552847
WDBC,112,2026-07-20T14:24:19.018+05:45,2026-07-20T20:07:55.000+05:45,1623,50.752869,-1.552143,,34359747846,51775,,,,,,,,,,11,128.9090909090909,3.1657190635451506
UNIL,U6H,2026-07-20T14:05:46.677+05:45,2026-07-20T13:48:34.000+05:45,1206,50.938535,-1.429147,,34359747860,29014,,,,,,,,,,11,108.18181818181819,1.630769230769231
SWWD,26,2026-07-20T13:47:32.244+05:45,2026-07-20T19:32:15.000+05:45,154,51.041608,-2.049187,266,34359747867,49635,,,,,,,,,,11,85.9090909090909,3.5063780260707635
SVCT,3,2026-07-20T14:10:29.194+05:45,2026-07-20T19:55:24.000+05:45,1614,50.631877,-1.179572,,34359747872,51024,,,,,,,,,,8,128.875,3.074930362116992
TDTR,1B,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:22.000+05:45,2784,51.562754,-1.784167,,34359747886,51562,,,,,,,,,,8,116.0,3.189354473386184
