operator_ref,route_number,pulled_at,recorded_at,vehicle_ref,latitude,longitude,bearing,avl_id,avl_time_of_day,source_file,service_ref,line_ref,journey_code,departure_time,days_of_week,stop_count,sched_time_of_day,time_diff,disruption_count,avg_disruption_duration,avg_fare_gbp
BLUS,4,2026-07-20T14:06:03.275+05:45,2026-07-20T19:50:47.000+05:45,1807,50.947917,-1.457862,61,8589935342,50747,BODS_PH1121126_201_20260601_113.xml,PH1121126:201,BLUS:PH1121126:201:4,VJ62,2026-07-21T19:30:00.000+05:45,Sunday,47,49500,1247,11,140.45454545454547,2.940955284552847
UNIL,U1A,2026-07-20T13:48:21.594+05:45,2026-07-20T19:32:46.000+05:45,1203,50.908151,-1.40803,340,8589935349,49666,,,,,,,,,,12,150.58333333333334,1.630769230769231
SWWD,66,2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:22.000+05:45,1585,51.080979,-1.771361,,8589935363,50602,,,,,,,,,,7,83.28571428571429,3.5063780260707635
UNIL,U6H,2026-07-20T14:01:38.270+05:45,2026-07-20T19:46:24.000+05:45,1222,50.938591,-1.388553,273,8589935372,50484,,,,,,,,,,11,108.18181818181819,1.630769230769231
BLUS,PRH,2026-07-20T13:51:24.315+05:45,2026-07-20T13:41:24.000+05:45,1555,50.934561,-1.466893,,8589935374,28584,,,,,,,,,,13,109.6923076923077,2.940955284552847
SVCT,1,2026-07-20T14:25:08.856+05:45,2026-07-20T20:09:49.000+05:45,1317,50.75699,-1.297668,172,8589935375,51889,,,,,,,,,,13,104.84615384615384,3.074930362116992
SVCT,5,2026-07-20T13:53:03.793+05:45,2026-07-20T19:37:44.000+05:45,1303,50.751081,-1.282959,94,8589935381,49964,,,,,,,,,,17,119.41176470588235,3.074930362116992
SWWD,R2,2026-07-20T14:27:54.899+05:45,2026-07-20T20:12:34.000+05:45,402,51.081454,-1.780433,225,8589935403,52054,,,,,,,,,,8,85.875,3.5063780260707635
WDBC,13,2026-07-20T14:01:21.739+05:45,2026-07-20T19:46:09.000+05:45,1630,50.724699,-1.863552,,8589935415,50469,,,,,,,,,,9,148.33333333333334,3.1657190635451506
SVCT,8,2026-07-20T14:29:50.987+05:45,2026-07-20T20:14:34.000+05:45,1345,50.732816,-1.160438,85,8589935419,52174,,,,,,,,,,9,86.11111111111111,3.074930362116992
SWWD,R1,2026-07-20T14:26:32.043+05:45,2026-07-20T20:11:13.000+05:45,1332,51.061909,-1.794516,162,8589935440,51973,,,,,,,,,,11,114.54545454545455,3.5063780260707635
SWWD,R5,2026-07-20T13:55:32.745+05:45,2026-07-20T19:40:16.000+05:45,2707,51.065054,-1.793676,10,8589935452,50116,,,,,,,,,,12,139.25,3.5063780260707635
WDBC,3,2026-07-20T13:59:58.980+05:45,2026-07-20T19:44:30.000+05:45,1150,50.762411,-2.021111,280,8589935458,50370,,,,,,,,,,10,115.1,3.1657190635451506
BLUS,12,2026-07-20T14:01:38.270+05:45,2026-07-20T18:45:40.000+05:45,288,50.931634,-1.5141,58,8589935462,46840,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ34,2026-07-21T18:45:00.000+05:45,Saturday,22,46800,40,16,126.3125,2.940955284552847
WDBC,18,2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:51.000+05:45,2274,50.73287,-1.960566,227,8589935463,49791,,,,,,,,,,13,142.6153846153846,3.1657190635451506
SVCT,8,2026-07-20T14:10:12.575+05:45,2026-07-20T19:54:42.000+05:45,1314,50.657013,-1.147015,243,8589935479,50982,,,,,,,,,,9,86.11111111111111,3.074930362116992
SWWD,X4,2026-07-20T13:58:01.936+05:45,2026-07-20T19:42:39.000+05:45,1000,51.139479,-1.777317,208,8589935480,50259,,,,,,,,,,16,139.125,3.5063780260707635
TDTR,17,2026-07-20T14:34:31.127+05:45,2026-07-20T20:19:23.000+05:45,525,51.562474,-1.782052,,8589935507,52463,,,,,,,,,,5,126.0,3.189354473386184
BLUS,17,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:46.000+05:45,1552,50.935221,-1.433008,235,8589935509,50926,BODS_PH1121126_302_20260601_125.xml,PH1121126:302,BLUS:PH1121126:302:17,VJ1,2026-07-21T19:52:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,53,50820,106,14,124.21428571428571,2.940955284552847
SVCT,212,2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:17.000+05:45,7103,50.657808,-1.165645,33,8589935510,50597,,,,,,,,,,10,143.3,3.074930362116992
WDBC,777,2026-07-20T14:32:02.837+05:45,2026-07-20T20:16:41.000+05:45,2751,50.753091,-1.552021,,8589935546,52301,,,,,,,,,,8,85.625,3.1657190635451506
BLUS,19a,2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:15.000+05:45,6945,50.908152,-1.340918,67,8589935548,52695,BODS_PH1121126_506_20260830_118.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ337,2026-07-21T20:33:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,51,53280,585,14,126.35714285714286,2.940955284552847
DAMY,5,2026-07-20T13:49:44.693+05:45,2026-07-20T19:34:37.000+05:45,2765,50.646654,-2.419467,90,8589935558,49777,,,,,,,,,,11,139.27272727272728,3.508187134502923
DAMY,X8,2026-07-20T14:20:59.984+05:45,2026-07-20T20:05:36.000+05:45,1793,50.787248,-2.073251,133,8589935565,51636,,,,,,,,,,12,103.41666666666667,3.508187134502923
SWWD,X4,2026-07-20T14:31:29.596+05:45,2026-07-20T20:15:55.000+05:45,1335,51.182517,-1.760429,3,8589935575,52255,,,,,,,,,,16,139.125,3.5063780260707635
UNIL,U6H,2026-07-20T13:54:10.005+05:45,2026-07-20T19:38:41.000+05:45,1211,50.930366,-1.425736,222,8589935584,50021,,,,,,,,,,11,108.18181818181819,1.630769230769231
WDBC,1B,2026-07-20T13:52:13.955+05:45,2026-07-20T19:37:07.000+05:45,241,50.729868,-1.799118,119,8589935606,49927,,,,,,,,,,13,118.07692307692308,3.1657190635451506
WDBC,119,2026-07-20T14:12:25.550+05:45,2026-07-20T19:57:09.000+05:45,1547,50.759185,-1.631314,93,8589935626,51129,,,,,,,,,,9,126.11111111111111,3.1657190635451506
BLUS,PRH,2026-07-20T13:57:45.371+05:45,2026-07-20T14:00:53.000+05:45,1632,50.935058,-1.433559,235,8589935634,29753,,,,,,,,,,13,109.6923076923077,2.940955284552847
SWWD,X2,2026-07-20T13:52:30.529+05:45,2026-07-20T19:36:24.000+05:45,1576,51.225851,-1.94983,347,8589935636,49884,,,,,,,,,,12,134.25,3.5063780260707635
BLUS,7,2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:20.000+05:45,1566,50.927828,-1.450881,212,8589935640,51500,BODS_PH1121126_298_20260601_111.xml,PH1121126:298,BLUS:PH1121126:298:7,VJ142,2026-07-21T20:03:00.000+05:45,Saturday,24,51480,20,12,138.91666666666666,2.940955284552847
BLUS,538,2026-07-20T14:12:08.896+05:45,2026-07-20T12:46:47.000+05:45,1644,50.861019,-1.430722,,8589935649,25307,BODS_PH1121126_243_20260718_111.xml,PH1121126:243,BLUS:PH1121126:243:538,VJ5,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,17,33900,8593,15,128.6,2.940955284552847
SVCT,3,2026-07-20T13:55:16.179+05:45,2026-07-20T19:40:11.000+05:45,1622,50.72127,-1.14586,,8589935654,50111,,,,,,,,,,8,128.875,3.074930362116992
UNIL,U1A,2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:51.000+05:45,1202,50.910277,-1.40481,,8589935684,52131,,,,,,,,,,12,150.58333333333334,1.630769230769231
WDBC,82,2026-07-20T14:26:48.723+05:45,2026-07-20T20:11:20.000+05:45,1817,50.74457,-1.740321,,8589935691,51980,,,,,,,,,,10,115.6,3.1657190635451506
WDBC,20,2026-07-20T14:13:15.471+05:45,2026-07-20T19:46:46.000+05:45,1149,50.717974,-1.977749,271,8589935693,50506,,,,,,,,,,16,140.875,3.1657190635451506
SWWD,X5,2026-07-20T14:12:42.220+05:45,2026-07-20T19:57:31.000+05:45,1642,51.242716,-1.794199,317,8589935694,51151,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,13A,2026-07-20T14:06:53.175+05:45,2026-07-20T19:51:19.000+05:45,1685,50.783888,-1.881321,185,8589935695,50779,,,,,,,,,,18,115.44444444444444,3.1657190635451506
TDTR,1,2026-07-20T14:12:08.896+05:45,2026-07-20T19:56:39.000+05:45,2774,51.536579,-1.73025,252,8589935696,51099,,,,,,,,,,12,131.66666666666666,3.189354473386184
WDBC,NFR,2026-07-20T14:15:11.585+05:45,2026-07-20T19:59:55.000+05:45,1823,50.816916,-1.573627,,8589935702,51295,,,,,,,,,,17,113.29411764705883,3.1657190635451506
UNIL,U6C,2026-07-20T14:19:36.738+05:45,2026-07-20T20:04:12.000+05:45,1226,50.938559,-1.387318,94,8589935703,51552,,,,,,,,,,16,129.75,1.630769230769231
WDBC,20,2026-07-20T14:04:24.068+05:45,2026-07-20T19:46:46.000+05:45,1149,50.717974,-1.977749,271,8589935707,50506,,,,,,,,,,16,140.875,3.1657190635451506
BLUS,19a,2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:24.000+05:45,6945,50.90888,-1.407215,101,8589935718,50304,BODS_PH1121126_506_20260718_116.xml,PH1121126:506,BLUS:PH1121126:506:19a,VJ81,2026-07-21T19:42:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,48,50220,84,14,126.35714285714286,2.940955284552847
WDBC,m2,2026-07-20T14:21:16.548+05:45,2026-07-20T20:06:01.000+05:45,1776,50.725972,-1.84182,252,8589935723,51661,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,9,2026-07-20T13:48:38.078+05:45,2026-07-20T19:32:16.000+05:45,2258,50.718042,-1.978576,,8589935739,49636,,,,,,,,,,7,87.28571428571429,3.1657190635451506
TDTR,80,2026-07-20T13:58:18.490+05:45,2026-07-20T19:43:04.000+05:45,277,51.240772,-1.631441,9,8589935742,50284,,,,,,,,,,9,136.22222222222223,3.189354473386184
WDBC,m1,2026-07-20T14:06:36.625+05:45,2026-07-20T19:51:09.000+05:45,1726,50.724995,-1.949063,55,8589935757,50769,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SVCT,38,2026-07-20T13:49:28.015+05:45,2026-07-20T19:34:07.000+05:45,1341,50.695579,-1.320762,171,8589935768,49747,,,,,,,,,,13,121.46153846153847,3.074930362116992
BLUS,10,2026-07-20T13:49:28.015+05:45,2026-07-20T12:40:36.000+05:45,2752,50.903856,-1.402659,,8589935770,24936,BODS_PH1121126_502_20260328_107.xml,PH1121126:502,BLUS:PH1121126:502:10,VJ28,2026-07-21T12:37:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,36,24720,216,15,124.53333333333333,2.940955284552847
SVCT,12,2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:35.000+05:45,1648,50.652479,-1.44961,29,8589935775,49895,,,,,,,,,,14,107.42857142857143,3.074930362116992
UNIL,U1A,2026-07-20T14:39:11.719+05:45,2026-07-20T00:48:25.000+05:45,1231,50.950308,-1.364667,,8589935782,68605,,,,,,,,,,12,150.58333333333334,1.630769230769231
WDBC,m1,2026-07-20T14:05:29.987+05:45,2026-07-20T19:47:10.000+05:45,1721,50.745741,-1.820888,,8589935785,50530,,,,,,,,,,13,138.6153846153846,3.1657190635451506
TDTR,17,2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:49.000+05:45,514,51.562815,-1.783791,,8589935786,51829,,,,,,,,,,5,126.0,3.189354473386184
SWWD,663,2026-07-20T14:27:38.341+05:45,2026-07-20T20:12:24.000+05:45,1543,51.076828,-1.810801,304,8589935791,52044,,,,,,,,,,9,153.33333333333334,3.5063780260707635
SWWD,X4,2026-07-20T14:19:53.443+05:45,2026-07-20T20:04:34.000+05:45,1337,51.197562,-1.82173,,8589935794,51574,,,,,,,,,,16,139.125,3.5063780260707635
TDTR,5,2026-07-20T13:50:51.121+05:45,2026-07-20T19:35:45.000+05:45,2779,51.583289,-1.799281,83,8589935798,49845,,,,,,,,,,13,153.76923076923077,3.189354473386184
WDBC,81,2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:08.000+05:45,1819,50.747475,-1.829106,52,8589935803,51308,,,,,,,,,,9,116.66666666666667,3.1657190635451506
WDBC,12,2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:26.000+05:45,2282,50.752018,-1.84187,,8589935813,50666,,,,,,,,,,6,84.0,3.1657190635451506
UNIL,U1A,2026-07-20T14:20:43.365+05:45,2026-07-20T20:05:29.000+05:45,1212,50.92488,-1.394619,117,8589935827,51629,,,,,,,,,,12,150.58333333333334,1.630769230769231
BLUS,504,2026-07-20T14:31:13.123+05:45,2026-07-20T20:15:51.000+05:45,1250,50.940924,-1.457254,151,8589935831,52251,BODS_PH1121126_468_20260830_112.xml,PH1121126:468,BLUS:PH1121126:468:504,VJ2,2026-07-21T15:20:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,11,34500,17751,12,163.5,2.940955284552847
BLUS,16,2026-07-20T13:53:20.555+05:45,2026-07-20T19:37:56.000+05:45,261,50.902761,-1.405278,,8589935833,49976,BODS_PH1121126_196_20260718_123.xml,PH1121126:196,BLUS:PH1121126:196:16,VJ207,2026-07-21T19:43:00.000+05:45,Saturday,28,50280,304,9,118.0,2.940955284552847
SWWD,X7,2026-07-20T14:33:58.243+05:45,2026-07-20T19:48:49.000+05:45,1330,51.07353,-1.795795,,8589935838,50629,,,,,,,,,,10,108.7,3.5063780260707635
TDTR,154,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:50.000+05:45,1279,51.529848,-1.792248,,8589935841,50930,,,,,,,,,,11,104.72727272727273,3.189354473386184
SVCT,205,2026-07-20T13:48:05.283+05:45,2026-07-20T19:32:37.000+05:45,7843,50.696619,-1.313304,153,8589935856,49657,,,,,,,,,,11,182.0,3.074930362116992
TDTR,80,2026-07-20T14:24:02.310+05:45,2026-07-20T20:08:33.000+05:45,277,51.240437,-1.66439,347,8589935868,51813,,,,,,,,,,9,136.22222222222223,3.189354473386184
WDBC,m2,2026-07-20T13:57:12.297+05:45,2026-07-20T19:41:37.000+05:45,1781,50.72285,-1.855452,82,8589935876,50197,,,,,,,,,,15,108.66666666666667,3.1657190635451506
WDBC,22,2026-07-20T14:15:44.573+05:45,2026-07-20T20:00:35.000+05:45,2284,50.745785,-1.820706,,8589935882,51335,,,,,,,,,,11,136.9090909090909,3.1657190635451506
WDBC,m1,2026-07-20T13:51:07.853+05:45,2026-07-20T19:35:45.000+05:45,1735,50.717291,-1.878589,302,8589935910,49845,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,22,2026-07-20T13:55:16.179+05:45,2026-07-20T19:34:38.000+05:45,1686,50.718832,-1.875602,,8589935927,49778,,,,,,,,,,11,136.9090909090909,3.1657190635451506
WDBC,50,2026-07-20T14:32:35.623+05:45,2026-07-20T20:17:08.000+05:45,1708,50.664609,-1.967185,203,8589935931,52328,,,,,,,,,,16,98.9375,3.1657190635451506
TDTR,17,2026-07-20T13:58:35.059+05:45,2026-07-20T19:43:01.000+05:45,523,51.554444,-1.75344,184,8589935936,50281,,,,,,,,,,5,126.0,3.189354473386184
WDBC,m1,2026-07-20T13:51:57.510+05:45,2026-07-20T19:36:47.000+05:45,1720,50.745685,-1.820436,216,8589935947,49907,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SVCT,3,2026-07-20T14:20:26.643+05:45,2026-07-20T20:05:03.000+05:45,1745,50.600319,-1.220362,291,8589935950,51603,,,,,,,,,,8,128.875,3.074930362116992
WDBC,7B,2026-07-20T14:04:57.214+05:45,2026-07-20T19:49:34.000+05:45,3827,50.734714,-1.931548,201,8589935953,50674,,,,,,,,,,16,126.3125,3.1657190635451506
WDBC,1C,2026-07-20T13:56:55.713+05:45,2026-07-20T19:41:29.000+05:45,251,50.736024,-1.75941,261,8589935956,50189,,,,,,,,,,10,128.0,3.1657190635451506
WDBC,17,2026-07-20T14:29:17.576+05:45,2026-07-20T20:14:10.000+05:45,1151,50.721332,-1.867644,51,8589935966,52150,,,,,,,,,,14,137.14285714285714,3.1657190635451506
WDBC,1C,2026-07-20T14:03:50.743+05:45,2026-07-20T19:48:44.000+05:45,252,50.736934,-1.734647,359,8589935971,50624,,,,,,,,,,10,128.0,3.1657190635451506
WDBC,NFR,2026-07-20T14:03:34.279+05:45,2026-07-20T19:48:00.000+05:45,1823,50.811356,-1.632,80,8589935974,50580,,,,,,,,,,17,113.29411764705883,3.1657190635451506
WDBC,5,2026-07-20T14:28:27.930+05:45,2026-07-20T20:13:14.000+05:45,1700,50.758159,-1.908409,319,8589935984,52094,,,,,,,,,,9,145.22222222222223,3.1657190635451506
SVCT,3,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:46.000+05:45,1745,50.595323,-1.205654,,8589935986,50926,,,,,,,,,,8,128.875,3.074930362116992
SVCT,211,2026-07-20T14:37:16.190+05:45,2026-07-20T20:22:09.000+05:45,1513,50.698348,-1.110062,241,8589935989,52629,,,,,,,,,,12,114.83333333333333,3.074930362116992
BLUS,9,2026-07-20T14:18:30.473+05:45,2026-07-20T20:03:25.000+05:45,2756,50.901714,-1.404938,,8589935998,51505,BODS_PH1121126_198_20260412_111.xml,PH1121126:198,BLUS:PH1121126:198:9,VJ4,2026-07-21T20:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,41,51900,395,6,118.5,2.940955284552847
SVCT,4,2026-07-20T14:11:19.294+05:45,2026-07-20T19:56:05.000+05:45,1347,50.725299,-1.222632,234,8589936012,51065,,,,,,,,,,6,129.0,3.074930362116992
WDBC,24,2026-07-20T14:29:17.576+05:45,2026-07-20T19:48:58.000+05:45,1536,50.736539,-1.779688,,8589936013,50638,,,,,,,,,,14,141.71428571428572,3.1657190635451506
SVCT,6,2026-07-20T13:50:01.209+05:45,2026-07-20T19:34:27.000+05:45,1519,50.643185,-1.319735,338,8589936029,49767,,,,,,,,,,12,115.41666666666667,3.074930362116992
BLUS,12,2026-07-20T14:33:41.663+05:45,2026-07-20T20:18:05.000+05:45,2763,50.92213,-1.47203,72,8589936031,52385,BODS_PH1121126_197_20260718_113.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ40,2026-07-21T20:25:00.000+05:45,Sunday,22,52800,415,16,126.3125,2.940955284552847
WDBC,m1,2026-07-20T13:54:26.649+05:45,2026-07-20T19:39:03.000+05:45,1771,50.723222,-1.952303,244,8589936037,50043,,,,,,,,,,13,138.6153846153846,3.1657190635451506
BLUS,2,2026-07-20T14:24:19.018+05:45,2026-07-20T20:08:58.000+05:45,1761,50.964313,-1.364056,,8589936038,51838,BODS_PH1121126_203_20260601_118.xml,PH1121126:203,BLUS:PH1121126:203:2,VJ243,2026-07-21T20:13:00.000+05:45,Sunday,60,52080,242,7,93.0,2.940955284552847
WDBC,m1,2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:05.000+05:45,1733,50.748321,-1.86111,,8589936041,50705,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,937,2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:28.000+05:45,158,51.094094,-1.720446,100,8589936051,51448,,,,,,,,,,16,134.9375,3.5063780260707635
WDBC,25,2026-07-20T13:56:38.969+05:45,2026-07-20T19:41:15.000+05:45,2270,50.718146,-1.978986,,8589936058,50175,,,,,,,,,,10,138.6,3.1657190635451506
SVCT,213,2026-07-20T14:08:49.468+05:45,2026-07-20T19:53:37.000+05:45,7104,50.657566,-1.166255,,8589936068,50917,,,,,,,,,,11,98.36363636363636,3.074930362116992
WDBC,14,2026-07-20T14:38:05.833+05:45,2026-07-20T20:22:30.000+05:45,1845,50.748211,-1.829616,99,8589936070,52650,,,,,,,,,,9,119.33333333333333,3.1657190635451506
SWWD,X4,2026-07-20T14:15:28.101+05:45,2026-07-20T20:00:06.000+05:45,1326,51.06968,-1.795427,,8589936079,51306,,,,,,,,,,16,139.125,3.5063780260707635
UNIL,U1C,2026-07-20T13:47:15.639+05:45,2026-07-20T00:40:57.000+05:45,1227,50.896139,-1.403121,,8589936087,68157,,,,,,,,,,20,114.0,1.630769230769231
SVCT,3,2026-07-20T14:25:58.742+05:45,2026-07-20T20:10:37.000+05:45,1614,50.647295,-1.168378,,8589936089,51937,,,,,,,,,,8,128.875,3.074930362116992
WDBC,1C,2026-07-20T14:27:05.255+05:45,2026-07-20T20:11:56.000+05:45,235,50.730328,-1.826512,61,8589936099,52016,,,,,,,,,,10,128.0,3.1657190635451506
TDTR,17,2026-07-20T14:33:25.124+05:45,2026-07-20T20:17:59.000+05:45,518,51.562626,-1.782888,101,8589936112,52379,,,,,,,,,,5,126.0,3.189354473386184
WDBC,119,2026-07-20T14:16:01.086+05:45,2026-07-20T18:15:01.000+05:45,2731,50.745833,-1.595728,,8589936132,45001,,,,,,,,,,9,126.11111111111111,3.1657190635451506
TDTR,12,2026-07-20T14:17:57.544+05:45,2026-07-20T20:02:30.000+05:45,2742,51.562515,-1.783158,,8589936135,51450,,,,,,,,,,12,118.0,3.189354473386184
TDTR,1A,2026-07-20T13:59:08.306+05:45,2026-07-20T19:43:42.000+05:45,2738,51.56259,-1.78126,95,8589936143,50322,,,,,,,,,,9,106.55555555555556,3.189354473386184
BLUS,12,2026-07-20T14:31:13.123+05:45,2026-07-20T18:43:45.000+05:45,1604,50.901033,-1.404704,,8589936160,46725,BODS_PH1121126_197_20260830_115.xml,PH1121126:197,BLUS:PH1121126:197:12,VJ220,2026-07-21T18:43:00.000+05:45,Sunday,33,46680,45,16,126.3125,2.940955284552847
SVCT,6,2026-07-20T14:17:40.810+05:45,2026-07-20T19:39:17.000+05:45,1517,50.63957,-1.260009,,8589936192,50057,,,,,,,,,,12,115.41666666666667,3.074930362116992
TDTR,1A,2026-07-20T14:30:07.401+05:45,2026-07-20T20:14:57.000+05:45,280,51.562714,-1.778463,82,8589936212,52197,,,,,,,,,,9,106.55555555555556,3.189354473386184
BLUS,1,2026-07-20T14:09:56.012+05:45,2026-07-20T19:54:45.000+05:45,1813,50.906545,-1.4066,158,8589936229,50985,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ118,2026-07-21T19:55:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,43,51000,15,11,159.9090909090909,2.940955284552847
WDBC,X6,2026-07-20T14:19:53.443+05:45,2026-07-20T19:05:31.000+05:45,1590,50.847871,-1.7905,196,8589936243,48031,,,,,,,,,,7,133.0,3.1657190635451506
WDBC,m1,2026-07-20T14:28:11.478+05:45,2026-07-20T20:12:45.000+05:45,1730,50.723783,-1.951202,39,8589936247,52065,,,,,,,,,,13,138.6153846153846,3.1657190635451506
WDBC,36,2026-07-20T14:35:36.893+05:45,2026-07-20T20:20:15.000+05:45,108,50.758427,-1.917544,207,8589936257,52515,,,,,,,,,,10,134.4,3.1657190635451506
WDBC,X6,2026-07-20T14:14:54.990+05:45,2026-07-20T19:59:38.000+05:45,1611,50.76854,-1.935614,354,8589936262,51278,,,,,,,,,,7,133.0,3.1657190635451506
WDBC,22,2026-07-20T14:25:42.139+05:45,2026-07-20T20:10:25.000+05:45,236,50.737478,-1.812309,219,8589936266,51925,,,,,,,,,,11,136.9090909090909,3.1657190635451506
BLUS,539,2026-07-20T14:18:47.051+05:45,2026-07-20T20:03:33.000+05:45,283,50.875348,-1.439207,357,8589936268,51513,BODS_PH1121126_243_20260328_108.xml,PH1121126:243,BLUS:PH1121126:243:539,VJ6,2026-07-21T15:10:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,33900,17613,16,152.75,2.940955284552847
WDBC,m1,2026-07-20T14:12:58.896+05:45,2026-07-20T19:57:30.000+05:45,1720,50.737061,-1.864574,,8589936280,51150,,,,,,,,,,13,138.6153846153846,3.1657190635451506
SWWD,663,2026-07-20T14:36:43.121+05:45,2026-07-20T20:21:17.000+05:45,1543,51.087908,-1.829217,260,8589936309,52577,,,,,,,,,,9,153.33333333333334,3.5063780260707635
SVCT,203,2026-07-20T14:38:22.344+05:45,2026-07-20T20:23:04.000+05:45,1519,50.702584,-1.360898,282,8589936322,52684,,,,,,,,,,6,164.33333333333334,3.074930362116992
WDBC,ONE,2026-07-20T14:23:29.130+05:45,2026-07-20T15:55:00.000+05:45,3825,50.717971,-1.977797,,8589936330,36600,,,,,,,,,,9,106.0,3.1657190635451506
SWWD,X5,2026-07-20T14:07:26.381+05:45,2026-07-20T19:52:13.000+05:45,1642,51.223872,-1.788311,328,8589936341,50833,,,,,,,,,,11,153.9090909090909,3.5063780260707635
WDBC,5,2026-07-20T13:47:32.244+05:45,2026-07-20T19:28:33.000+05:45,1696,50.718727,-1.873105,114,8589936347,49413,,,,,,,,,,9,145.22222222222223,3.1657190635451506
WDBC,1A,2026-07-20T14:09:39.353+05:45,2026-07-20T19:54:05.000+05:45,242,50.744609,-1.740483,,8589936348,50945,,,,,,,,,,13,123.84615384615384,3.1657190635451506
TDTR,1A,2026-07-20T13:49:28.015+05:45,2026-07-20T14:12:17.000+05:45,2777,51.562765,-1.784263,,8589936370,30437,,,,,,,,,,9,106.55555555555556,3.189354473386184
SWWD,PR3,2026-07-20T13:53:03.793+05:45,2026-07-20T11:26:56.000+05:45,2719,51.069642,-1.795234,94,8589936373,20516,,,,,,,,,,11,94.9090909090909,3.5063780260707635
WDBC,m2,2026-07-20T13:50:34.519+05:45,2026-07-20T19:33:56.000+05:45,1780,50.721819,-1.79945,,8589936376,49736,,,,,,,,,,15,108.66666666666667,3.1657190635451506
SVCT,212,2026-07-20T14:14:38.419+05:45,2026-07-20T19:59:20.000+05:45,7103,50.646575,-1.177038,248,8589936381,51260,,,,,,,,,,10,143.3,3.074930362116992
DAMY,CR9,2026-07-20T13:48:54.550+05:45,2026-07-20T19:33:35.000+05:45,1113,50.747406,-2.319054,265,8589936398,49715,,,,,,,,,,16,119.75,3.508187134502923
BLUS,11,2026-07-20T14:29:17.576+05:45,2026-07-20T20:13:53.000+05:45,285,50.913096,-1.440587,,8589936401,52133,BODS_PH1121126_197_20260412_110.xml,PH1121126:197,BLUS:PH1121126:197:11,VJ316,2026-07-21T20:18:00.000+05:45,Monday|Tuesday|Wednesday|Thursday|Friday,14,52380,247,8,126.5,2.940955284552847
UNIL,U6H,2026-07-20T14:09:06.099+05:45,2026-07-20T19:53:55.000+05:45,1228,50.935771,-1.416354,222,8589936404,50935,,,,,,,,,,11,108.18181818181819,1.630769230769231
SWWD,PVDRT,2026-07-20T14:10:45.897+05:45,2026-07-20T19:55:18.000+05:45,7924,51.361956,-1.776373,184,8589936406,51018,,,,,,,,,,11,130.36363636363637,3.5063780260707635
WDBC,Q7,2026-07-20T14:00:48.742+05:45,2026-07-20T13:00:14.000+05:45,1539,50.806345,-2.003107,,8589936409,26114,,,,,,,,,,13,127.61538461538461,3.1657190635451506
WDBC,22,2026-07-20T13:50:34.519+05:45,2026-07-20T19:35:23.000+05:45,2282,50.745657,-1.822974,308,8589936424,49823,,,,,,,,,,11,136.9090909090909,3.1657190635451506
WDBC,17,2026-07-20T14:05:29.987+05:45,2026-07-20T19:50:10.000+05:45,1193,50.733329,-1.952063,197,8589936436,50710,,,,,,,,,,14,137.14285714285714,3.1657190635451506
BLUS,1,2026-07-20T13:48:38.078+05:45,2026-07-20T19:33:27.000+05:45,1802,50.936693,-1.406496,356,8589936467,49707,BODS_PH1121126_204_20260830_124.xml,PH1121126:204,BLUS:PH1121126:204:1,VJ366,2026-07-21T19:40:00.000+05:45,Sunday,47,50100,393,11,159.9090909090909,2.940955284552847
